SV_Train_Index,X_Acc_Filtered_Median,Y_Acc_Filtered_Median,X_Acc_Filtered_Mean,X_Displacement_Median,Y_Acc_Raw_Mean,Wave_Raw_Mean,Y_Acc_Filtered_Mean,Hs_m,X_Displacement_Mean,Z_Acc_Raw_Max,SV_Weight
320,0.00951244200000001,-0.18130131,-0.036186435,0.133735527,1.2726702719999992,1.9202144069999996,0.021863967,0.349427167,0.05601871,3882.2815,0.10010786737563784
319,-0.03787841900000005,0.01890913999999999,-0.029491967000000004,-0.02438136399999999,6.575728475000002,22.44168474,-0.010328722,0.341132891,0.031399453,3892.9985,0.10010786737563784
318,0.031281116,-0.14331089799999996,-0.026774753,-0.012887175,13.221498060000002,1.9196326050000003,0.0008113190000000004,0.350756101,0.027738951000000005,3903.6987,0.10010786737563784
317,-0.01350443200000001,-0.15218756099999997,-0.006683832000000001,0.13097441899999998,18.35733771,22.35801803,-0.025527014,0.34812667,0.004602498,3907.8853,0.10010786737563784
316,0.027642471999999974,0.03323992499999995,-0.009125633,-0.03573736999999999,17.04968859,1.916312403000001,-0.010341887,0.358544526,0.004466507,3905.8367,0.10010786737563784
315,0.053290583,-0.147425702,0.023143292000000003,-0.04045421200000002,12.6139747,22.30908271,-0.03706727,0.34366878,-0.023669533,3899.4985,0.10010786737563784
314,0.249759015,0.222419119,0.000818395,-0.063033909,9.820561009999999,1.9095504779999999,0.014672917,0.370846327,0.005342253999999999,3896.8826,0.10010786737563784
313,0.05286287099999998,-0.141797051,0.001011868,-0.246686921,9.083746560999998,22.24133197,-0.035255418,0.33436868,-0.014549310000000001,3892.604,0.10010786737563784
312,0.009549637,0.22036961199999994,0.011888915,-0.114075125,8.225080405,1.9042590070000003,0.0030825900000000005,0.383783398,0.005319035,3893.3318,0.10010786737563784
311,0.132450597,0.13134634199999995,-0.016383112,0.057524989,5.674226649000001,22.16117059,-0.018767827,0.379838814,0.025144153999999995,3887.7715,0.10010786737563784
310,-0.04015710499999997,0.12138125300000002,-0.021833201,0.029852404,2.324677770000001,1.9173790519999994,0.009867913000000002,0.384736725,0.016650792000000005,3880.5027,0.10010786737563784
157,-0.171061085,-1.7642447680000002,-0.001590771,0.27120158299999997,-17.72033015,21.83374235,-0.0005765340000000001,1.039039187,-0.126884826,3875.6096,0.10010786737563784
156,0.16944503900000002,-2.283910415,0.018225384,0.240378165,-17.85180994,1.8910351750000007,-0.100447069,1.02265181,-0.004594027,3875.6096,-0.10010786737563784
155,0.17253439600000003,-1.643948313,0.126026903,-0.23428179,-17.70826695,21.80099892,0.050011454,0.933915185,-0.17436796099999996,3870.2527,-0.10010786737563784
153,-0.163224039,-1.9324464189999997,-0.091745649,-0.044808766,-18.20319847,21.79172145,-0.008233843,0.921818243,0.09257812,3879.1809,-0.10010786737563784
151,0.439587747,-0.70724082,-0.033207236,-0.21518352,-18.5779099,21.8336561,0.110078267,1.016127943,0.05979119,3868.4673,-0.10010786737563784
150,0.132782862,-1.8355434339999999,-0.045414474,0.19218689500000005,-18.91132752,1.89413697,0.104505651,1.159052271,0.05534362999999999,3889.0015,-0.10010786737563784
179,0.9966743999999998,-1.471315143,-0.015457748,-0.518148458,-9.500335536,23.09534132,-0.029322301,0.884409655,0.013393856,3903.4661,0.10010786737563784
176,0.37409383,-2.088599503,-0.093331414,0.01873317500000002,-5.57829831,1.9634718240000009,-0.020691273,0.982614336,-0.044407774,3895.9102,0.10010786737563784
165,0.711874935,-1.9291861889999997,-0.070751272,-0.127791384,1.76195448,22.29365179,-0.148157844,1.06733351,0.043687386,3904.179,-0.10010786737563784
164,1.980511497,-1.408564305,-0.045349198,-0.220142807,-1.878380806,1.9057880009999995,-0.039302039,1.071863967,0.047974867,3899.7151,-0.10010786737563784
