Event_No,Datetime,Y Acc Filtered_Mean_observed,Y Acc Filtered_Mean_trend,Y Acc Filtered_Mean_seasonal,Y Acc Filtered_Mean_resid
841,2021-10-03 15:08:00,-0.039852756,-0.0017054954099397265,-0.006667675682086396,-0.031479584907973875
842,2021-10-03 15:38:00,0.011049997,-0.0018240216934890462,-0.0075141615642620495,0.020388180257751097
843,2021-10-03 16:08:00,-0.051258888,-0.00192467066248703,-0.01358873244763407,-0.03574548488987891
844,2021-10-03 16:38:00,0.006311857,-0.0020071731582506592,-0.015848057506252275,0.024167087664502936
845,2021-10-03 17:08:00,0.060425378,-0.002071357488352067,0.008249944771293774,0.0542467907170583
846,2021-10-03 17:38:00,0.03968507,-0.002117517407593788,0.02325971388934937,0.01854287351824442
847,2021-10-03 18:08:00,0.01311313,-0.0021458250805768955,0.012971927522027232,0.0022870275585496645
848,2021-10-03 18:38:00,-0.028977171,-0.0021566441213434024,-0.019737820565417778,-0.007082706313238819
849,2021-10-03 19:08:00,-0.119918051,-0.0021511041747949104,-0.04296346041343627,-0.07480348641176882
850,2021-10-03 19:38:00,0.036386815,-0.0021302214187864602,0.04012165077819209,-0.0016046143594056258
851,2021-10-03 20:08:00,0.016714804,-0.0020950691711093625,0.03005446581773913,-0.011244592646629767
852,2021-10-03 20:38:00,-0.01888254,-0.002047864214842542,-0.039371615929556396,0.02253694014439894
853,2021-10-03 21:08:00,0.037272116,-0.0019908573777417072,0.028198028061063182,0.011064945316678527
854,2021-10-03 21:38:00,0.072257745,-0.0019264643062986819,0.04832888723850334,0.02585532206779534
855,2021-10-03 22:08:00,0.04094479,-0.0018573095290088687,0.025170937272103965,0.017631162256904906
856,2021-10-03 22:38:00,0.003860922,-0.0017865323331506882,0.03125376233134332,-0.02560630799819263
857,2021-10-03 23:08:00,-0.007513845,-0.0017183283568915236,0.02102027666349333,-0.026815793306601807
858,2021-10-03 23:38:00,-0.006338414,-0.001656651922185959,-0.0008168871385949368,-0.0038648749392191034
859,2021-10-04 00:08:00,-0.006432405,-0.0016047733405524377,-0.014838370804901253,0.01001073914545369
860,2021-10-04 00:38:00,-0.031717885,-0.0015661600615379636,-0.008287492667657069,-0.02186423227080497
861,2021-10-04 01:08:00,0.003669784,-0.0015435406300641778,-0.01255622252890563,0.017769547158969806
862,2021-10-04 01:38:00,-0.030074367,-0.0015391373531670129,-0.0168097859668711,-0.011725443679961887
863,2021-10-04 02:08:00,-0.023172932,-0.0015542274526863687,-0.016916017676273924,-0.004702686871039708
864,2021-10-04 02:38:00,0.004033871,-0.0015888266637962031,0.02799312885950221,-0.022370431195706007
865,2021-10-04 03:08:00,-0.034637286,-0.001642800327641581,0.019090062346637956,-0.05208454801899638
866,2021-10-04 03:38:00,0.052670086,-0.0017148690538281136,0.04368580472901302,0.010699150324815093
867,2021-10-04 04:08:00,-0.031964733,-0.0018027582583409738,-0.0013620840923359297,-0.028799890649323097
868,2021-10-04 04:38:00,-0.027199466,-0.0019037757453304004,-0.0230357560912745,-0.0022599341633950986
869,2021-10-04 05:08:00,-0.049907347,-0.002015070911314513,-0.07895271142839973,0.031060435339714244
870,2021-10-04 05:38:00,-0.010594565,-0.0021350638341967525,-0.0331821254805647,0.02472262431476145
871,2021-10-04 06:08:00,0.015095202,-0.0022619153417958553,-0.020984983648652204,0.03834210099044806
872,2021-10-04 06:38:00,-0.016712931,-0.002394161758380995,-0.02013806858218727,0.005819299340568264
873,2021-10-04 07:08:00,0.039667745,-0.002531881435053227,0.020582784496883996,0.021616841938169228
874,2021-10-04 07:38:00,0.018581675,-0.00267617720009465,0.028554132304932256,-0.007296280104837607
875,2021-10-04 08:08:00,-0.022759329,-0.0028284146977510176,0.025229142112680056,-0.04516005641492903
876,2021-10-04 08:38:00,0.010030674,-0.002989807005443171,0.015709500714517394,-0.0026890197090742238
877,2021-10-04 09:08:00,-0.003027105,-0.0031620786431392728,0.0015518086055956765,-0.0014168349624564037
878,2021-10-04 09:38:00,0.001053532,-0.0033465622185259417,-0.04063915562190197,0.04503924984042792
879,2021-10-04 10:08:00,0.021782145,-0.0035442913741367556,-0.0003014018350832705,0.025627838209220023
880,2021-10-04 10:38:00,0.012362562,-0.003756530022040192,0.0373971046831534,-0.02127801266111321
881,2021-10-04 11:08:00,0.009867913,-0.0039850018627540515,-0.005144946550148024,0.018997861412902075
882,2021-10-04 11:38:00,-0.018767827,-0.0042316170644360485,-0.062432049504957114,0.04789583956939316
883,2021-10-04 12:08:00,0.00308259,-0.0044971770546394065,-0.0019896279052736806,0.009569394959913088
884,2021-10-04 12:38:00,-0.035255418,-0.004781732429368331,0.016528481554685087,-0.047002167125316754
885,2021-10-04 13:08:00,0.014672917,-0.00508421466188059,0.041683377757582185,-0.021926246095701596
886,2021-10-04 13:38:00,-0.03706727,-0.005402326559120715,-0.020960074970672506,-0.010704868470206779
887,2021-10-04 14:08:00,-0.010341887,-0.005733554726461734,-0.011595090039710314,0.006986757766172048
888,2021-10-04 14:38:00,-0.025527014,-0.00607582838025537,-0.030438725038040924,0.010987539418296294
889,2021-10-04 15:08:00,0.000811319,-0.006427958559486433,-0.028691609993795924,0.03593088755328236
890,2021-10-04 15:38:00,-0.010328722,-0.006788908294128168,-0.018999367211564352,0.01545955350569252
891,2021-10-04 16:08:00,0.021863967,-0.007157577578652264,-0.008617109402012066,0.03763865398066433
892,2021-10-04 16:38:00,0.00340294,-0.007532198516504167,-0.016785991435127573,0.02772112995163174
893,2021-10-04 17:08:00,-0.035350108,-0.007911150389486013,0.028646014708651676,-0.05608497231916567
894,2021-10-04 17:38:00,0.013411438,-0.00829330026865502,0.042502890155536856,-0.02079815188688184
895,2021-10-04 18:08:00,0.003277448,-0.008677611453385676,0.0039956138914006185,0.007959445561985058
896,2021-10-04 18:38:00,-0.037396302,-0.009063077859320657,-0.02192329454371343,-0.006409929596965911
897,2021-10-04 19:08:00,-0.008710021,-0.009448039367202331,-0.038734395598249,0.03947241396545133
898,2021-10-04 19:38:00,0.004814845,-0.009830319316609583,0.019475659984802055,-0.0048304956681924725
899,2021-10-04 20:08:00,0.043976358,-0.010209028431672418,0.013627141576402248,0.04055824485527017
900,2021-10-04 20:38:00,-0.017868826,-0.010583181238869586,-0.0023622511465737736,-0.0049233936145566416
901,2021-10-04 21:08:00,-0.055861824,-0.010952782784835339,0.04049131269712147,-0.08540035391228613
902,2021-10-04 21:38:00,0.001824988,-0.011318567017948446,0.022244686751889623,-0.009101131733941177
903,2021-10-04 22:08:00,0.029781111,-0.011681672187504882,0.0491444691403266,-0.00768168595282172
904,2021-10-04 22:38:00,-0.009833955,-0.012043593668037176,0.0048961584207539936,-0.0026865197527168178
905,2021-10-04 23:08:00,0.059540014,-0.01240440423109144,0.052823910624926564,0.019120507606164877
906,2021-10-04 23:38:00,-0.033935374,-0.012763428983621079,0.0018646220608087008,-0.023036567077187618
907,2021-10-05 00:08:00,-0.012418424,-0.013117831021864533,0.008249018771706505,-0.007549611749841973
908,2021-10-05 00:38:00,-0.004857955,-0.013462795430888632,0.023394194633248433,-0.014789354202359802
909,2021-10-05 01:08:00,-0.112191088,-0.013791810765302032,-0.01827968014597414,-0.08011959708872382
910,2021-10-05 01:38:00,-0.012009355,-0.014097782543592657,-0.025347031030560976,0.027435458574153634
911,2021-10-05 02:08:00,-0.041407839,-0.014374052228440065,-0.057151334507614504,0.030117547736054566
912,2021-10-05 02:38:00,0.010119119,-0.014614606421265528,-0.017645714896225646,0.04237944031749118
913,2021-10-05 03:08:00,0.08972611,-0.014814526613073324,0.019016703583466996,0.08552393302960633
914,2021-10-05 03:38:00,-0.026608284,-0.014970457359027032,0.0337480032087734,-0.045385829849746366
915,2021-10-05 04:08:00,0.066962832,-0.015082507881066208,0.06556113628466306,0.016484203596403145
916,2021-10-05 04:38:00,-0.019310383,-0.015153849538746584,-0.002157698700801443,-0.001998834760451972
917,2021-10-05 05:08:00,-0.170017331,-0.015188930117975393,-0.07758819241105157,-0.07724020847097303
918,2021-10-05 05:38:00,-0.10003873,-0.01519200542786482,-0.07347138753244747,-0.011375337039687712
919,2021-10-05 06:08:00,-0.102706499,-0.015165095320417347,-0.015504042257204835,-0.07203736142237782
920,2021-10-05 06:38:00,-0.066439889,-0.015108691411237878,-0.020323621860614795,-0.03100757572814733
921,2021-10-05 07:08:00,-0.021505845,-0.015022959367166482,0.023562042100703128,-0.030044927733536647
922,2021-10-05 07:38:00,0.040013818,-0.014908096227983616,0.058392744416540264,-0.003470830188556649
923,2021-10-05 08:08:00,-7.34e-05,-0.014763311766247034,-0.012157014746147611,0.026846926512394648
924,2021-10-05 08:38:00,-0.008926943,-0.014587393286542344,0.03851449860170866,-0.03285404831516632
925,2021-10-05 09:08:00,0.017423566,-0.014380060104412172,0.04120176213355256,-0.009398136029140388
926,2021-10-05 09:38:00,-0.149777735,-0.014140523585289241,-0.03573137392559288,-0.09990583748911788
927,2021-10-05 10:08:00,0.109062405,-0.013867817879533357,0.0025968957573389135,0.12033332712219444
928,2021-10-05 10:38:00,-0.020731028,-0.013560380674670938,0.017183718256413585,-0.024354365581742646
929,2021-10-05 11:08:00,0.132899471,-0.013217289478279836,-0.017859419859857523,0.16397618033813735
930,2021-10-05 11:38:00,-0.047613686,-0.012838262524909277,-0.07360652530627135,0.038831101831180624
931,2021-10-05 12:08:00,-0.069202247,-0.012422605124610613,-0.03980593947638698,-0.016973702399002404
932,2021-10-05 12:38:00,0.028263425,-0.011970887679320613,0.03155469871718953,0.008679613962131082
933,2021-10-05 13:08:00,-0.222738936,-0.011486462611579604,0.02815977230722404,-0.23941224569564445
934,2021-10-05 13:38:00,-0.043257333,-0.010974775672470773,-0.02126443942859127,-0.01101811789893796
935,2021-10-05 14:08:00,0.062175864,-0.010440707897372463,-0.01688376077321585,0.08950033267058831
936,2021-10-05 14:38:00,0.00908103,-0.009888060846686416,-0.01311451163217723,0.032083602478863646
937,2021-10-05 15:08:00,-0.089415206,-0.009320756161444187,-0.04657546256057626,-0.033518987277979556
938,2021-10-05 15:38:00,-0.157285923,-0.00874124631450703,-0.03530522988312293,-0.11323944680237004
939,2021-10-05 16:08:00,-0.222862292,-0.008150988818335033,-0.010684614349648215,-0.20402668883201674
940,2021-10-05 16:38:00,-0.060329837,-0.007552010540248032,-0.030016002645820262,-0.022761823813931704
941,2021-10-05 17:08:00,0.058915873,-0.006947733414794336,0.027762063067636986,0.03810154334715735
942,2021-10-05 17:38:00,0.070635335,-0.00634062855593741,0.04435122952663528,0.03262473402930212
943,2021-10-05 18:08:00,-0.098930487,-0.0057327253339075936,0.0032441799937336724,-0.09644194165982609
944,2021-10-05 18:38:00,-0.028737357,-0.005126526871624927,-0.02714821504761663,0.0035373849192415546
945,2021-10-05 19:08:00,-0.082426094,-0.00452324134377603,-0.018543834049566617,-0.05935901860665736
946,2021-10-05 19:38:00,-0.068417075,-0.003924041098756093,0.015404423816597772,-0.07989745771784168
947,2021-10-05 20:08:00,-0.051679108,-0.0033277664943071107,0.02886794579897587,-0.07721928730466876
948,2021-10-05 20:38:00,-0.049143398,-0.0027310675932146946,0.04338902250146307,-0.08980135290824838
949,2021-10-05 21:08:00,0.109591233,-0.0021306600693792818,0.04401239163773189,0.06770950143164739
950,2021-10-05 21:38:00,0.186133621,-0.0015230888462975565,-0.009110192301418062,0.19676690214771564
951,2021-10-05 22:08:00,0.092290603,-0.0009054490497853406,0.057233633456836984,0.03596241859294835
952,2021-10-05 22:38:00,0.006970635,-0.00027492126838003393,-0.02815967643330153,0.03540523270168156
953,2021-10-05 23:08:00,0.078333512,0.000371300714486027,0.05125502709310113,0.026707184192412834
954,2021-10-05 23:38:00,0.025366125,0.0010343937569242082,0.007339122322356294,0.016992608920719496
955,2021-10-06 00:08:00,0.026177016,0.0017131206052548621,0.0363335770953709,-0.011869681700625759
956,2021-10-06 00:38:00,0.094349164,0.002403657909469931,0.07663968006763214,0.015305826022897932
957,2021-10-06 01:08:00,-0.015947841,0.0030998232712388576,-0.039355011616521135,0.02030734734528228
958,2021-10-06 01:38:00,0.03613813,0.003794603395803573,-0.06601798978003412,0.09836151638423053
959,2021-10-06 02:08:00,-0.130760236,0.004481756327800926,-0.09624552271174369,-0.03899646961605724
960,2021-10-06 02:38:00,-0.119200443,0.005156603518778042,-0.054580452061613896,-0.06977659445716415
961,2021-10-06 03:08:00,-0.177773991,0.005817665297262615,0.006561399732187916,-0.1901530560294505
962,2021-10-06 03:38:00,0.229824933,0.00646377163606539,0.03774008279113669,0.18562107857279792
963,2021-10-06 04:08:00,0.216309582,0.007095917115214587,0.11369989297295818,0.09551377191182724
964,2021-10-06 04:38:00,0.031913698,0.007717086061955691,0.015620719307361757,0.008575892630682546
965,2021-10-06 05:08:00,-0.076730917,0.00833047601926122,-0.06390167739695458,-0.021159715622306632
966,2021-10-06 05:38:00,0.156253249,0.00894010889876439,-0.021558573143425016,0.16887171324466063
967,2021-10-06 06:08:00,0.012570051,0.009548811294662497,-0.03290598513447898,0.03592722483981649
968,2021-10-06 06:38:00,0.015624744,0.010158884290747664,-0.020762073270486774,0.02622793297973911
969,2021-10-06 07:08:00,0.193838834,0.010772047626369935,0.03572584431536471,0.14734094205826534
970,2021-10-06 07:38:00,0.099569942,0.011389631028372607,0.07965718979276844,0.00852312117885895
971,2021-10-06 08:08:00,0.247029156,0.012013350389626974,-0.029937100935149234,0.2649529065455223
972,2021-10-06 08:38:00,0.094198334,0.012643607494784896,0.04202417250761481,0.03953055399760029
973,2021-10-06 09:08:00,-0.139482907,0.013280018263988986,0.046526376924819465,-0.19928930218880844
974,2021-10-06 09:38:00,-0.07881554,0.013921037158652796,-0.0017473993496968491,-0.09098917780895595
975,2021-10-06 10:08:00,0.013809944,0.014564146674101495,-0.006846527627889656,0.006092324953788161
976,2021-10-06 10:38:00,0.030649847,0.015206983050531536,0.010631637782911424,0.0048112261665570425
977,2021-10-06 11:08:00,-0.059598836,0.015847966828266388,-0.02398381259165564,-0.051462990236610745
978,2021-10-06 11:38:00,-0.140415249,0.016486706471996612,-0.10456511072669936,-0.05233684474529725
979,2021-10-06 12:08:00,-0.057653993,0.017121673287231968,-0.08703411414638842,0.012258447859156456
980,2021-10-06 12:38:00,0.080128377,0.017751706092405548,0.03392395793392625,0.0284527129736682
981,2021-10-06 13:08:00,0.015495901,0.018376249259768117,0.025352042064386977,-0.028232390324155095
982,2021-10-06 13:38:00,0.076800294,0.018994298126311426,-0.034315351969881024,0.0921213478435696
983,2021-10-06 14:08:00,-0.029249237,0.019606122959861416,-0.04627654730543271,-0.002578812654428709
984,2021-10-06 14:38:00,-0.057377171,0.020213543041823014,0.0034403248388259204,-0.08103103888064893
985,2021-10-06 15:08:00,-0.032701148,0.020818466315639328,-0.009742095410802688,-0.04377751890483664
986,2021-10-06 15:38:00,-0.025687511,0.0214219804743553,-0.07619925355591789,0.029089762081562595
987,2021-10-06 16:08:00,0.001085633,0.022024989272977268,-0.027127143654995772,0.006187787382018504
988,2021-10-06 16:38:00,-0.105736295,0.022627945225138578,-0.028446044275302364,-0.0999181959498362
989,2021-10-06 17:08:00,0.05781528,0.02323275932804669,0.022268038051930228,0.01231448262002308
990,2021-10-06 17:38:00,0.049846738,0.023843123193008277,0.06814270966657689,-0.04213909485958516
991,2021-10-06 18:08:00,0.040008815,0.02446189386390822,0.00864606018813486,0.006900860947956923
992,2021-10-06 18:38:00,0.004904725,0.025091843848784056,-0.04832520261205113,0.028138083763267072
993,2021-10-06 19:08:00,0.048703458,0.025733351261380485,0.014559964698567745,0.008410142040051766
994,2021-10-06 19:38:00,0.08233957,0.026384986701741792,0.03551252410462163,0.02044205919363658
995,2021-10-06 20:08:00,-0.098407567,0.027042646993773664,0.045004004048476376,-0.17045421804225003
996,2021-10-06 20:38:00,0.146407766,0.027700081964837406,0.09910400600099031,0.019603678034172276
997,2021-10-06 21:08:00,0.060036412,0.02835149029519646,0.016320544626652216,0.01536437707815132
998,2021-10-06 21:38:00,0.223580805,0.0289896981178009,-0.007828290008558537,0.20241939689075764
999,2021-10-06 22:08:00,0.057965169,0.029608216993008384,0.053244892326466065,-0.02488794031947445
1000,2021-10-06 22:38:00,-0.053987559,0.03020289867034585,-0.044899462178166455,-0.03929099549217939
1001,2021-10-06 23:08:00,-0.098134587,0.0307717141864462,0.03872071920956341,-0.1676270203960096
1002,2021-10-06 23:38:00,0.027122395,0.031312216392366164,0.02656026899099393,-0.030750090383360094
1003,2021-10-07 00:08:00,-0.118519131,0.03182185057897435,0.06334435189220651,-0.21368533347118085
1004,2021-10-07 00:38:00,0.06455774,0.03229725879423724,0.13304769901929978,-0.10078721781353701
1005,2021-10-07 01:08:00,0.052930497,0.03273553103548068,-0.0632762721256668,0.08347123809018611
1006,2021-10-07 01:38:00,-0.104169604,0.03313656161491811,-0.10197126241348922,-0.03533490320142889
1007,2021-10-07 02:08:00,-0.089559063,0.03349967195732937,-0.13784401802662102,0.014785283069291659
1008,2021-10-07 02:38:00,-0.040933883,0.03382282717458807,-0.09420132297049927,0.019444612795911198
1009,2021-10-07 03:08:00,0.040251627,0.034102431906270186,-0.0020379466291445257,0.008187141722874339
1010,2021-10-07 03:38:00,0.127872039,0.03433516209814657,0.03871837094983971,0.054818505952013714
1011,2021-10-07 04:08:00,0.168789155,0.034520578978803215,0.16299963092962405,-0.02873105490842727
1012,2021-10-07 04:38:00,0.088051199,0.03465953478963821,0.030127231218914648,0.02326443299144714
1013,2021-10-07 05:08:00,0.015163342,0.03475091374486194,-0.05071143934963353,0.031123867604771586
1014,2021-10-07 05:38:00,-0.255631757,0.034792209151141604,-0.003837849879077846,-0.28658611627206376
1015,2021-10-07 06:08:00,0.168755592,0.03478204344043646,-0.04778570312026561,0.18175925167982918
1016,2021-10-07 06:38:00,-0.001364461,0.03471846654298459,-0.018412680611850737,-0.017670246931133855
1017,2021-10-07 07:08:00,0.086661927,0.03459917725180196,0.04624170083120694,0.0058210489169910964
1018,2021-10-07 07:38:00,0.162699672,0.03442213132901823,0.09842235920103824,0.029855181469943516
1019,2021-10-07 08:08:00,-0.067326287,0.03418572272343598,-0.04645580888792839,-0.055056200835507586
1020,2021-10-07 08:38:00,0.130578319,0.0338899196238404,0.04232767727610165,0.05436072210005795
1021,2021-10-07 09:08:00,0.188168792,0.03353624905143154,0.06024385001787259,0.09438869293069588
1022,2021-10-07 09:38:00,0.134747126,0.03312624085062761,0.020138936686402112,0.08148194846297027
1023,2021-10-07 10:08:00,-0.015194306,0.03266272987234746,-0.014685091807290903,-0.03317194406505655
1024,2021-10-07 10:38:00,0.153733734,0.03214813666497427,0.004293792320561598,0.11729180501446415
1025,2021-10-07 11:08:00,0.05599349,0.0315837643731747,-0.03538556281496168,0.05979528844178697
1026,2021-10-07 11:38:00,-0.093639352,0.03097021522539142,-0.13992370777184723,0.015314140546455818
1027,2021-10-07 12:08:00,0.194486348,0.030308781478631894,-0.13285602064080496,0.29703358716217304
1028,2021-10-07 12:38:00,0.089465692,0.029601167498313687,0.033214844089951887,0.026649680411734426
1029,2021-10-07 13:08:00,0.115211479,0.028848514878165615,0.019535719211780354,0.06682724491005404
1030,2021-10-07 13:38:00,-0.020796499,0.028053576972326317,-0.044103606734618654,-0.004746469237707662
1031,2021-10-07 14:08:00,-0.040158563,0.02721880193598207,-0.07825477450938019,0.010877409573398118
1032,2021-10-07 14:38:00,0.068130447,0.026344995520790993,0.017089696513473945,0.024695754965735058
1033,2021-10-07 15:08:00,-0.203807451,0.025431511216384737,0.023837556574140297,-0.25307651879052506
1034,2021-10-07 15:38:00,-0.061303797,0.02447811158474191,-0.11834104513117992,0.03255913654643801
1035,2021-10-07 16:08:00,-0.028911399,0.023484913556337698,-0.04349917714289925,-0.00889713541343845
1036,2021-10-07 16:38:00,0.019470317,0.022452734162433933,-0.030072510008255532,0.0270900928458216
1037,2021-10-07 17:08:00,-0.010437972,0.021383351032962013,0.021101518475314055,-0.05292284150827607
1038,2021-10-07 17:38:00,-0.043368745,0.02027696777383042,0.08991779496857283,-0.15356350774240324
1039,2021-10-07 18:08:00,0.039314754,0.019133676407618035,0.018635444744754953,0.0015456328476270119
1040,2021-10-07 18:38:00,-0.042548233,0.017954162274179643,-0.07063881826028152,0.010136422986101883
1041,2021-10-07 19:08:00,-0.144207499,0.016739258791986403,0.04926512938492633,-0.21021188717691272
1042,2021-10-07 19:38:00,0.000918261,0.015489848430578608,0.06257546816517673,-0.07714705559575534
1043,2021-10-07 20:08:00,0.097867816,0.014207594688774377,0.05813803766815509,0.02552218364307053
1044,2021-10-07 20:38:00,0.015366526,0.012894381854828774,0.15641171198288484,-0.15393956783771362
1045,2021-10-07 21:08:00,0.0867637,0.011552660330196104,-0.019914849754837205,0.0951258894246411
1046,2021-10-07 21:38:00,-0.056844936,0.010186897643124353,-0.013954361719422251,-0.0530774719237021
1047,2021-10-07 22:08:00,0.094621201,0.008800436218857826,0.045780960994582474,0.040039803786559705
1048,2021-10-07 22:38:00,-0.097672328,0.007394923213309568,-0.057052769580929516,-0.048014481632380056
1049,2021-10-07 23:08:00,-0.036680792,0.005971878966403029,0.031219720877551534,-0.07387239184395455
1050,2021-10-07 23:38:00,0.152109374,0.004532736601939312,0.043522904010913445,0.10405373338714724
1051,2021-10-08 00:08:00,0.103188129,0.003079962522254652,0.09207603752451059,0.008032128953234765
1052,2021-10-08 00:38:00,0.211208744,0.0016170886668306255,0.19013747063797082,0.01945418469519856
1053,2021-10-08 01:08:00,-0.118469641,0.0002673760709652373,-0.08561820225896574,-0.0331188148119995
1054,2021-10-08 01:38:00,-0.136235036,-0.0010456157675820849,-0.14071640210319378,0.005526981870775858
1055,2021-10-08 02:08:00,0.100755328,-0.0023286891642175845,-0.17801723415374143,0.28110125131795904
1056,2021-10-08 02:38:00,0.108022552,-0.0035891492402979354,-0.13176468421870996,0.2433763854590079
1057,2021-10-08 03:08:00,-0.029587013,-0.004832820085876099,-0.013235130936652448,-0.011519061977471452
1058,2021-10-08 03:38:00,0.012777654,-0.006063810291957723,0.04222183445188253,-0.023380370159924807
1059,2021-10-08 04:08:00,-0.055547057,-0.007284819803741971,0.20749660484089139,-0.25575884203714944
1060,2021-10-08 04:38:00,0.01639078,-0.00849755012772688,0.04419902358550985,-0.01931069345778297
1061,2021-10-08 05:08:00,-0.046645701,-0.0097031024943541,-0.0335502183696835,-0.0033923801359623997
1062,2021-10-08 05:38:00,0.014930594,-0.010902176702231644,0.015921030208775562,0.009911740493456082
1063,2021-10-08 06:08:00,-0.080719402,-0.012095258186510173,-0.0620544241051872,-0.00656971970830262
1064,2021-10-08 06:38:00,-0.020273145,-0.013282731715543837,-0.015500432811736967,0.008510019527280805
1065,2021-10-08 07:08:00,0.046842125,-0.014464897598047038,0.05855891068563633,0.0027481119124107053
1066,2021-10-08 07:38:00,0.078232412,-0.015642019513585185,0.11692037065533842,-0.023045939141753232
1067,2021-10-08 08:08:00,-0.048644401,-0.0168143169458806,-0.06367050842232537,0.03184042436820597
1068,2021-10-08 08:38:00,-0.027482828,-0.017981947413026323,0.04231320465241332,-0.051814085239387006
1069,2021-10-08 09:08:00,0.031029271,-0.01914507154929602,0.07472546061207294,-0.024551118062776923
1070,2021-10-08 09:38:00,0.025014837,-0.020303753917036805,0.047448237515897315,-0.0021296465988605087
1071,2021-10-08 10:08:00,-0.026154714,-0.021457988927250586,-0.023875568984512145,0.019178843911762732
1072,2021-10-08 10:38:00,-0.029951365,-0.022607765351980537,-0.0003982155615038377,-0.006945384086515627
1073,2021-10-08 11:08:00,-0.079376854,-0.02375309871699469,-0.044291364243448345,-0.011332391039556963
1074,2021-10-08 11:38:00,0.182972058,-0.024893990184553478,-0.17541962750723464,0.3832856756917881
1075,2021-10-08 12:08:00,-0.205488957,-0.02603041532288039,-0.17834194151585642,-0.0011166001612631926
1076,2021-10-08 12:38:00,-0.028950216,-0.027162342893376833,0.030393158047106884,-0.032181031153730055
1077,2021-10-08 13:08:00,-0.029101657,-0.028289726715738744,0.01601646606228133,-0.016828396346542585
1078,2021-10-08 13:38:00,-0.092944305,-0.029412468062109856,-0.05532311073621705,-0.008208726201673101
1079,2021-10-08 14:08:00,-0.154791965,-0.030530433401509204,-0.11294848582310127,-0.011313045775389531
1080,2021-10-08 14:38:00,-0.002936236,-0.03164347398905028,0.031163356648974284,-0.0024561186599240045
1081,2021-10-08 15:08:00,0.055168232,-0.03275142891508113,0.06094141042190367,0.026978250493177452
1082,2021-10-08 15:38:00,-0.227349628,-0.0338541495173613,-0.1620981871302646,-0.03139729135237409
1083,2021-10-08 16:08:00,-0.09040653,-0.03495152389606192,-0.06106772890298312,0.005612722799045039
1084,2021-10-08 16:38:00,-0.063007258,-0.03604341371733591,-0.028599741010172767,0.001635896727508676
1085,2021-10-08 17:08:00,0.004344176,-0.03712968768581414,0.018266515756972277,0.023207347928841868
1086,2021-10-08 17:38:00,0.088758238,-0.038210236878935475,0.11236284030957307,0.01460563456936241
1087,2021-10-08 18:08:00,0.155281022,-0.03928500303803547,0.03166789463839395,0.16289813039964152
1088,2021-10-08 18:38:00,-0.153413436,-0.04035396780461335,-0.0948986569806456,-0.01816081121474103
1089,2021-10-08 19:08:00,0.048761191,-0.041417121308396955,0.08549484239332181,0.00468346991507515
1090,2021-10-08 19:38:00,0.085961008,-0.042474429442539555,0.09154593242113222,0.03688950502140734
1091,2021-10-08 20:08:00,0.022810968,-0.04352587714869856,0.07392268771610165,-0.007585842567403092
1092,2021-10-08 20:38:00,0.171122256,-0.044571509929240485,0.2151463207496715,0.0005474451795689922
1093,2021-10-08 21:08:00,-0.150069403,-0.04561137460413363,-0.06140857205671284,-0.043049456339153525
1094,2021-10-08 21:38:00,-0.027603555,-0.04664549792812814,-0.019347484587606902,0.03838942751573504
1095,2021-10-08 22:08:00,-0.02795861,-0.04767385420804126,0.037819450875871574,-0.01810420666783031
1096,2021-10-08 22:38:00,-0.060989697,-0.048696458860412656,-0.06854867317121764,0.056255435031630295
1097,2021-10-08 23:08:00,0.001823731,-0.049713328886313524,0.021138406614009262,0.03039865327230426
1098,2021-10-08 23:38:00,0.005358021,-0.0507245727669579,0.061696029100738764,-0.005613435333780864
