TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 12:39
9770236,27/9/2021,12:39:04 PM,-1.48E+01,2.07E+01,3.92E+03,2.28E+01,
9770237,27/9/2021,12:39:04 PM,-1.34E+01,2.41E+01,3.92E+03,2.28E+01,
9770238,27/9/2021,12:39:04 PM,-1.22E+01,2.49E+01,3.92E+03,2.28E+01,
9770239,27/9/2021,12:39:04 PM,-9.09E+00,2.60E+01,3.92E+03,2.29E+01,
9770240,27/9/2021,12:39:04 PM,-7.11E+00,2.62E+01,3.92E+03,2.29E+01,
9770241,27/9/2021,12:39:04 PM,-6.05E+00,2.71E+01,3.92E+03,2.29E+01,
9770242,27/9/2021,12:39:04 PM,-1.88E+00,2.59E+01,3.92E+03,2.29E+01,
9770243,27/9/2021,12:39:04 PM,-1.67E+00,2.39E+01,3.92E+03,2.28E+01,
9770244,27/9/2021,12:39:04 PM,-4.73E-01,2.18E+01,3.92E+03,2.28E+01,
9770245,27/9/2021,12:39:04 PM,-6.84E-02,1.94E+01,3.92E+03,2.28E+01,
9770246,27/9/2021,12:39:05 PM,-1.18E+00,1.71E+01,3.92E+03,2.28E+01,
9770247,27/9/2021,12:39:05 PM,-1.49E+00,1.42E+01,3.92E+03,2.28E+01,
9770248,27/9/2021,12:39:05 PM,-1.99E+00,1.04E+01,3.92E+03,2.28E+01,
9770249,27/9/2021,12:39:05 PM,-1.93E+00,7.42E+00,3.92E+03,2.28E+01,
9770250,27/9/2021,12:39:05 PM,-2.61E+00,4.96E+00,3.92E+03,2.28E+01,
9770251,27/9/2021,12:39:05 PM,-2.54E+00,4.48E+00,3.92E+03,2.27E+01,
9770252,27/9/2021,12:39:05 PM,-2.64E+00,3.68E+00,3.92E+03,2.27E+01,
9770253,27/9/2021,12:39:05 PM,-1.95E+00,2.40E+00,3.92E+03,2.27E+01,
9770254,27/9/2021,12:39:05 PM,-8.50E-01,8.02E-01,3.92E+03,2.27E+01,
9770255,27/9/2021,12:39:05 PM,3.73E-01,-2.34E-01,3.92E+03,2.27E+01,
9770256,27/9/2021,12:39:06 PM,5.34E-01,5.28E-02,3.92E+03,2.27E+01,
9770257,27/9/2021,12:39:06 PM,1.34E+00,1.59E-01,3.92E+03,2.26E+01,
9770258,27/9/2021,12:39:06 PM,9.43E-01,6.61E-01,3.92E+03,2.27E+01,
9770259,27/9/2021,12:39:06 PM,1.51E+00,-2.39E-01,3.92E+03,2.26E+01,
9770260,27/9/2021,12:39:06 PM,1.73E+00,-7.28E-01,3.92E+03,2.26E+01,
9770261,27/9/2021,12:39:06 PM,1.46E+00,5.35E-01,3.92E+03,2.26E+01,
9770262,27/9/2021,12:39:06 PM,7.52E-01,2.10E+00,3.92E+03,2.27E+01,
9770263,27/9/2021,12:39:06 PM,4.75E-01,3.40E+00,3.92E+03,2.27E+01,
9770264,27/9/2021,12:39:06 PM,2.60E+00,3.31E+00,3.91E+03,2.27E+01,
9770265,27/9/2021,12:39:06 PM,8.30E-01,4.37E+00,3.92E+03,2.27E+01,
9770266,27/9/2021,12:39:07 PM,4.87E-01,5.36E+00,3.92E+03,2.27E+01,
9770267,27/9/2021,12:39:07 PM,-5.90E-01,7.88E+00,3.92E+03,2.28E+01,
9770268,27/9/2021,12:39:07 PM,1.77E-01,9.78E+00,3.92E+03,2.28E+01,
9770269,27/9/2021,12:39:07 PM,3.80E-02,9.99E+00,3.92E+03,2.28E+01,
9770270,27/9/2021,12:39:07 PM,-1.41E+00,1.00E+01,3.92E+03,2.28E+01,
9770271,27/9/2021,12:39:07 PM,-2.62E+00,1.20E+01,3.92E+03,2.28E+01,
9770272,27/9/2021,12:39:07 PM,-4.39E+00,1.36E+01,3.92E+03,2.28E+01,
9770273,27/9/2021,12:39:07 PM,-5.48E+00,1.49E+01,3.92E+03,2.28E+01,
9770274,27/9/2021,12:39:07 PM,-8.47E+00,1.51E+01,3.92E+03,2.28E+01,
9770275,27/9/2021,12:39:07 PM,-1.11E+01,1.54E+01,3.92E+03,2.28E+01,
9770276,27/9/2021,12:39:08 PM,-1.41E+01,1.66E+01,3.92E+03,2.28E+01,
9770277,27/9/2021,12:39:08 PM,-1.64E+01,1.74E+01,3.92E+03,2.28E+01,
9770278,27/9/2021,12:39:08 PM,-1.92E+01,1.68E+01,3.92E+03,2.28E+01,
9770279,27/9/2021,12:39:08 PM,-1.99E+01,1.38E+01,3.92E+03,2.28E+01,
9770280,27/9/2021,12:39:08 PM,-2.25E+01,1.14E+01,3.92E+03,2.28E+01,
9770281,27/9/2021,12:39:08 PM,-2.38E+01,8.88E+00,3.92E+03,2.28E+01,
9770282,27/9/2021,12:39:08 PM,-2.63E+01,8.67E+00,3.92E+03,2.28E+01,
9770283,27/9/2021,12:39:08 PM,-2.76E+01,8.03E+00,3.92E+03,2.28E+01,
9770284,27/9/2021,12:39:08 PM,-2.94E+01,7.10E+00,3.91E+03,2.27E+01,
9770285,27/9/2021,12:39:08 PM,-3.00E+01,7.06E+00,3.92E+03,2.27E+01,
9770286,27/9/2021,12:39:09 PM,-2.95E+01,7.04E+00,3.92E+03,2.27E+01,
9770287,27/9/2021,12:39:09 PM,-2.87E+01,8.29E+00,3.92E+03,2.27E+01,
9770288,27/9/2021,12:39:09 PM,-2.63E+01,8.47E+00,3.92E+03,2.28E+01,
9770289,27/9/2021,12:39:09 PM,-2.34E+01,8.06E+00,3.92E+03,2.28E+01,
9770290,27/9/2021,12:39:09 PM,-1.95E+01,6.20E+00,3.92E+03,2.28E+01,
9770291,27/9/2021,12:39:09 PM,-1.46E+01,4.92E+00,3.92E+03,2.28E+01,
9770292,27/9/2021,12:39:09 PM,-1.04E+01,5.60E+00,3.92E+03,2.29E+01,
9770293,27/9/2021,12:39:09 PM,-7.18E+00,5.50E+00,3.92E+03,2.29E+01,
9770294,27/9/2021,12:39:09 PM,-3.35E+00,4.66E+00,3.92E+03,2.29E+01,
9770295,27/9/2021,12:39:09 PM,-1.82E-01,3.91E+00,3.92E+03,2.29E+01,
9770296,27/9/2021,12:39:10 PM,4.04E+00,3.25E+00,3.92E+03,2.29E+01,
9770297,27/9/2021,12:39:10 PM,6.51E+00,4.35E+00,3.92E+03,2.29E+01,
9770298,27/9/2021,12:39:10 PM,9.45E+00,4.29E+00,3.92E+03,2.29E+01,
9770299,27/9/2021,12:39:10 PM,1.32E+01,4.03E+00,3.92E+03,2.28E+01,
9770300,27/9/2021,12:39:10 PM,1.66E+01,2.80E+00,3.92E+03,2.28E+01,
9770301,27/9/2021,12:39:10 PM,2.05E+01,1.83E+00,3.92E+03,2.29E+01,
9770302,27/9/2021,12:39:10 PM,2.37E+01,1.59E+00,3.92E+03,2.29E+01,
9770303,27/9/2021,12:39:10 PM,2.55E+01,1.10E+00,3.92E+03,2.29E+01,
9770304,27/9/2021,12:39:10 PM,2.77E+01,7.87E-01,3.92E+03,2.28E+01,
9770305,27/9/2021,12:39:10 PM,2.85E+01,-3.53E-01,3.92E+03,2.28E+01,
9770306,27/9/2021,12:39:11 PM,2.93E+01,1.24E+00,3.92E+03,2.28E+01,
9770307,27/9/2021,12:39:11 PM,2.69E+01,3.52E+00,3.92E+03,2.28E+01,
9770308,27/9/2021,12:39:11 PM,2.30E+01,4.61E+00,3.92E+03,2.28E+01,
9770309,27/9/2021,12:39:11 PM,1.93E+01,6.02E+00,3.92E+03,2.28E+01,
9770310,27/9/2021,12:39:11 PM,1.40E+01,8.96E+00,3.92E+03,2.28E+01,
9770311,27/9/2021,12:39:11 PM,8.84E+00,1.30E+01,3.92E+03,2.28E+01,
9770312,27/9/2021,12:39:11 PM,1.40E+00,1.72E+01,3.92E+03,2.28E+01,
9770313,27/9/2021,12:39:11 PM,-5.54E+00,2.06E+01,3.92E+03,2.28E+01,
9770314,27/9/2021,12:39:11 PM,-1.15E+01,2.37E+01,3.92E+03,2.28E+01,
9770315,27/9/2021,12:39:11 PM,-1.74E+01,2.64E+01,3.92E+03,2.28E+01,
9770316,27/9/2021,12:39:12 PM,-2.11E+01,2.95E+01,3.92E+03,2.28E+01,
9770317,27/9/2021,12:39:12 PM,-2.61E+01,3.13E+01,3.92E+03,2.28E+01,
9770318,27/9/2021,12:39:12 PM,-3.07E+01,3.19E+01,3.92E+03,2.28E+01,
9770319,27/9/2021,12:39:12 PM,-3.24E+01,3.05E+01,3.92E+03,2.28E+01,
9770320,27/9/2021,12:39:12 PM,-3.39E+01,2.87E+01,3.92E+03,2.28E+01,
9770321,27/9/2021,12:39:12 PM,-3.43E+01,2.75E+01,3.92E+03,2.28E+01,
9770322,27/9/2021,12:39:12 PM,-3.42E+01,2.58E+01,3.92E+03,2.27E+01,
9770323,27/9/2021,12:39:12 PM,-3.52E+01,2.48E+01,3.92E+03,2.27E+01,
9770324,27/9/2021,12:39:12 PM,-3.54E+01,2.24E+01,3.92E+03,2.27E+01,
9770325,27/9/2021,12:39:12 PM,-3.56E+01,1.93E+01,3.92E+03,2.27E+01,
9770326,27/9/2021,12:39:13 PM,-3.28E+01,1.61E+01,3.92E+03,2.27E+01,
9770327,27/9/2021,12:39:13 PM,-3.05E+01,1.37E+01,3.92E+03,2.27E+01,
9770328,27/9/2021,12:39:13 PM,-2.67E+01,1.03E+01,3.92E+03,2.27E+01,
9770329,27/9/2021,12:39:13 PM,-2.25E+01,6.34E+00,3.92E+03,2.27E+01,
9770330,27/9/2021,12:39:13 PM,-1.72E+01,7.78E-01,3.92E+03,2.27E+01,
9770331,27/9/2021,12:39:13 PM,-1.03E+01,-4.39E+00,3.92E+03,2.27E+01,
9770332,27/9/2021,12:39:13 PM,-4.03E+00,-9.24E+00,3.92E+03,2.27E+01,
9770333,27/9/2021,12:39:13 PM,1.96E+00,-1.28E+01,3.92E+03,2.27E+01,
9770334,27/9/2021,12:39:13 PM,6.47E+00,-1.68E+01,3.92E+03,2.27E+01,
9770335,27/9/2021,12:39:13 PM,9.11E+00,-2.12E+01,3.91E+03,2.27E+01,
9770336,27/9/2021,12:39:14 PM,1.05E+01,-2.43E+01,3.91E+03,2.27E+01,
9770337,27/9/2021,12:39:14 PM,1.09E+01,-2.56E+01,3.91E+03,2.28E+01,
9770338,27/9/2021,12:39:14 PM,1.13E+01,-2.48E+01,3.92E+03,2.28E+01,
9770339,27/9/2021,12:39:14 PM,1.11E+01,-2.40E+01,3.91E+03,2.28E+01,
9770340,27/9/2021,12:39:14 PM,9.30E+00,-2.20E+01,3.92E+03,2.29E+01,
9770341,27/9/2021,12:39:14 PM,5.93E+00,-1.95E+01,3.91E+03,2.29E+01,
9770342,27/9/2021,12:39:14 PM,2.94E+00,-1.62E+01,3.91E+03,2.29E+01,
9770343,27/9/2021,12:39:14 PM,1.15E+00,-1.17E+01,3.92E+03,2.29E+01,
9770344,27/9/2021,12:39:14 PM,-8.70E-01,-7.18E+00,3.92E+03,2.29E+01,
9770345,27/9/2021,12:39:14 PM,-3.10E+00,-3.26E+00,3.92E+03,2.29E+01,
9770346,27/9/2021,12:39:15 PM,-6.07E+00,7.00E-01,3.92E+03,2.28E+01,
9770347,27/9/2021,12:39:15 PM,-8.07E+00,5.38E+00,3.92E+03,2.28E+01,
9770348,27/9/2021,12:39:15 PM,-8.03E+00,9.68E+00,3.92E+03,2.28E+01,
9770349,27/9/2021,12:39:15 PM,-8.60E+00,1.29E+01,3.92E+03,2.28E+01,
9770350,27/9/2021,12:39:15 PM,-9.66E+00,1.55E+01,3.92E+03,2.29E+01,
9770351,27/9/2021,12:39:15 PM,-1.02E+01,1.93E+01,3.92E+03,2.28E+01,
9770352,27/9/2021,12:39:15 PM,-1.07E+01,2.33E+01,3.92E+03,2.28E+01,
9770353,27/9/2021,12:39:15 PM,-1.06E+01,2.70E+01,3.92E+03,2.28E+01,
9770354,27/9/2021,12:39:15 PM,-1.13E+01,2.89E+01,3.92E+03,2.28E+01,
9770355,27/9/2021,12:39:15 PM,-1.12E+01,3.05E+01,3.92E+03,2.28E+01,
9770356,27/9/2021,12:39:16 PM,-1.21E+01,3.23E+01,3.92E+03,2.28E+01,
9770357,27/9/2021,12:39:16 PM,-1.21E+01,3.48E+01,3.92E+03,2.28E+01,
9770358,27/9/2021,12:39:16 PM,-1.20E+01,3.76E+01,3.92E+03,2.27E+01,
9770359,27/9/2021,12:39:16 PM,-1.17E+01,3.99E+01,3.92E+03,2.27E+01,
9770360,27/9/2021,12:39:16 PM,-1.07E+01,4.09E+01,3.92E+03,2.27E+01,
9770361,27/9/2021,12:39:16 PM,-1.09E+01,4.12E+01,3.92E+03,2.27E+01,
9770362,27/9/2021,12:39:16 PM,-9.16E+00,4.12E+01,3.92E+03,2.27E+01,
9770363,27/9/2021,12:39:16 PM,-7.04E+00,4.04E+01,3.92E+03,2.27E+01,
9770364,27/9/2021,12:39:16 PM,-4.51E+00,3.89E+01,3.92E+03,2.27E+01,
9770365,27/9/2021,12:39:16 PM,-8.22E-01,3.54E+01,3.92E+03,2.27E+01,
9770366,27/9/2021,12:39:17 PM,2.08E+00,3.10E+01,3.92E+03,2.27E+01,
9770367,27/9/2021,12:39:17 PM,5.56E+00,2.76E+01,3.92E+03,2.27E+01,
9770368,27/9/2021,12:39:17 PM,8.50E+00,2.43E+01,3.92E+03,2.27E+01,
9770369,27/9/2021,12:39:17 PM,9.44E+00,2.23E+01,3.92E+03,2.27E+01,
9770370,27/9/2021,12:39:17 PM,1.13E+01,1.87E+01,3.92E+03,2.27E+01,
9770371,27/9/2021,12:39:17 PM,1.18E+01,1.44E+01,3.92E+03,2.27E+01,
9770372,27/9/2021,12:39:17 PM,1.23E+01,9.92E+00,3.92E+03,2.26E+01,
9770373,27/9/2021,12:39:17 PM,1.12E+01,5.67E+00,3.92E+03,2.26E+01,
9770374,27/9/2021,12:39:17 PM,8.56E+00,2.05E+00,3.92E+03,2.27E+01,
9770375,27/9/2021,12:39:17 PM,7.19E+00,-3.45E+00,3.92E+03,2.28E+01,
9770376,27/9/2021,12:39:18 PM,4.94E+00,-1.01E+01,3.91E+03,2.28E+01,
9770377,27/9/2021,12:39:18 PM,3.22E+00,-1.59E+01,3.92E+03,2.28E+01,
9770378,27/9/2021,12:39:18 PM,1.62E+00,-2.16E+01,3.91E+03,2.28E+01,
9770379,27/9/2021,12:39:18 PM,-8.40E-01,-2.61E+01,3.91E+03,2.29E+01,
9770380,27/9/2021,12:39:18 PM,-2.29E+00,-3.10E+01,3.91E+03,2.29E+01,
9770381,27/9/2021,12:39:18 PM,-3.83E+00,-3.60E+01,3.91E+03,2.29E+01,
9770382,27/9/2021,12:39:18 PM,-5.99E+00,-3.94E+01,3.91E+03,2.28E+01,
9770383,27/9/2021,12:39:18 PM,-7.72E+00,-4.18E+01,3.91E+03,2.28E+01,
9770384,27/9/2021,12:39:18 PM,-1.03E+01,-4.08E+01,3.91E+03,2.28E+01,
9770385,27/9/2021,12:39:18 PM,-1.36E+01,-3.82E+01,3.91E+03,2.28E+01,
9770386,27/9/2021,12:39:19 PM,-1.71E+01,-3.37E+01,3.91E+03,2.28E+01,
9770387,27/9/2021,12:39:19 PM,-2.02E+01,-2.87E+01,3.91E+03,2.29E+01,
9770388,27/9/2021,12:39:19 PM,-2.36E+01,-2.26E+01,3.91E+03,2.29E+01,
9770389,27/9/2021,12:39:19 PM,-2.80E+01,-1.46E+01,3.91E+03,2.29E+01,
9770390,27/9/2021,12:39:19 PM,-3.14E+01,-8.15E+00,3.91E+03,2.29E+01,
9770391,27/9/2021,12:39:19 PM,-3.44E+01,-2.25E+00,3.91E+03,2.29E+01,
9770392,27/9/2021,12:39:19 PM,-3.54E+01,3.36E+00,3.91E+03,2.29E+01,
9770393,27/9/2021,12:39:19 PM,-3.72E+01,9.64E+00,3.92E+03,2.29E+01,
9770394,27/9/2021,12:39:19 PM,-3.89E+01,1.53E+01,3.92E+03,2.29E+01,
9770395,27/9/2021,12:39:19 PM,-3.96E+01,2.09E+01,3.92E+03,2.29E+01,
9770396,27/9/2021,12:39:20 PM,-3.83E+01,2.63E+01,3.92E+03,2.29E+01,
9770397,27/9/2021,12:39:20 PM,-3.42E+01,2.99E+01,3.92E+03,2.29E+01,
9770398,27/9/2021,12:39:20 PM,-3.02E+01,3.34E+01,3.92E+03,2.29E+01,
9770399,27/9/2021,12:39:20 PM,-2.79E+01,3.75E+01,3.92E+03,2.29E+01,
9770400,27/9/2021,12:39:20 PM,-2.52E+01,4.15E+01,3.92E+03,2.29E+01,
9770401,27/9/2021,12:39:20 PM,-2.08E+01,4.33E+01,3.92E+03,2.29E+01,
9770402,27/9/2021,12:39:20 PM,-1.43E+01,4.40E+01,3.92E+03,2.29E+01,
9770403,27/9/2021,12:39:20 PM,-8.54E+00,4.40E+01,3.92E+03,2.29E+01,
9770404,27/9/2021,12:39:20 PM,-3.78E+00,4.37E+01,3.92E+03,2.29E+01,
9770405,27/9/2021,12:39:20 PM,-6.80E-01,4.38E+01,3.92E+03,2.29E+01,
9770406,27/9/2021,12:39:21 PM,3.78E+00,4.36E+01,3.93E+03,2.29E+01,
9770407,27/9/2021,12:39:21 PM,8.45E+00,4.15E+01,3.92E+03,2.29E+01,
9770408,27/9/2021,12:39:21 PM,1.46E+01,3.85E+01,3.92E+03,2.29E+01,
9770409,27/9/2021,12:39:21 PM,1.91E+01,3.53E+01,3.92E+03,2.29E+01,
9770410,27/9/2021,12:39:21 PM,2.10E+01,3.29E+01,3.92E+03,2.29E+01,
9770411,27/9/2021,12:39:21 PM,2.35E+01,3.04E+01,3.92E+03,2.29E+01,
9770412,27/9/2021,12:39:21 PM,2.68E+01,2.68E+01,3.92E+03,2.28E+01,
9770413,27/9/2021,12:39:21 PM,2.98E+01,2.28E+01,3.92E+03,2.27E+01,
9770414,27/9/2021,12:39:21 PM,3.17E+01,1.95E+01,3.92E+03,2.27E+01,
9770415,27/9/2021,12:39:21 PM,3.10E+01,1.66E+01,3.92E+03,2.27E+01,
9770416,27/9/2021,12:39:22 PM,3.05E+01,1.29E+01,3.92E+03,2.27E+01,
9770417,27/9/2021,12:39:22 PM,2.88E+01,8.42E+00,3.92E+03,2.26E+01,
9770418,27/9/2021,12:39:22 PM,2.93E+01,5.40E+00,3.92E+03,2.26E+01,
9770419,27/9/2021,12:39:22 PM,2.96E+01,1.27E+00,3.92E+03,2.27E+01,
9770420,27/9/2021,12:39:22 PM,2.86E+01,-3.04E+00,3.92E+03,2.27E+01,
9770421,27/9/2021,12:39:22 PM,2.59E+01,-7.59E+00,3.92E+03,2.27E+01,
9770422,27/9/2021,12:39:22 PM,2.44E+01,-1.21E+01,3.92E+03,2.27E+01,
9770423,27/9/2021,12:39:22 PM,2.30E+01,-1.46E+01,3.92E+03,2.27E+01,
9770424,27/9/2021,12:39:22 PM,2.10E+01,-1.81E+01,3.92E+03,2.27E+01,
9770425,27/9/2021,12:39:22 PM,1.70E+01,-2.15E+01,3.92E+03,2.27E+01,
9770426,27/9/2021,12:39:23 PM,1.16E+01,-2.37E+01,3.91E+03,2.28E+01,
9770427,27/9/2021,12:39:23 PM,4.50E+00,-2.62E+01,3.91E+03,2.28E+01,
9770428,27/9/2021,12:39:23 PM,-3.60E+00,-2.52E+01,3.91E+03,2.29E+01,
9770429,27/9/2021,12:39:23 PM,-1.03E+01,-2.40E+01,3.91E+03,2.29E+01,
9770430,27/9/2021,12:39:23 PM,-1.83E+01,-2.12E+01,3.91E+03,2.29E+01,
9770431,27/9/2021,12:39:23 PM,-2.75E+01,-1.81E+01,3.91E+03,2.29E+01,
9770432,27/9/2021,12:39:23 PM,-3.81E+01,-1.42E+01,3.91E+03,2.29E+01,
9770433,27/9/2021,12:39:23 PM,-4.69E+01,-9.61E+00,3.91E+03,2.29E+01,
9770434,27/9/2021,12:39:23 PM,-5.23E+01,-6.95E+00,3.91E+03,2.29E+01,
9770435,27/9/2021,12:39:23 PM,-5.70E+01,-4.16E+00,3.91E+03,2.29E+01,
9770436,27/9/2021,12:39:24 PM,-6.06E+01,-2.31E+00,3.91E+03,2.29E+01,
9770437,27/9/2021,12:39:24 PM,-6.32E+01,-1.21E+00,3.91E+03,2.29E+01,
9770438,27/9/2021,12:39:24 PM,-6.57E+01,2.53E+00,3.91E+03,2.28E+01,
9770439,27/9/2021,12:39:24 PM,-6.34E+01,4.95E+00,3.91E+03,2.28E+01,
9770440,27/9/2021,12:39:24 PM,-6.09E+01,7.02E+00,3.91E+03,2.28E+01,
9770441,27/9/2021,12:39:24 PM,-5.89E+01,8.96E+00,3.91E+03,2.28E+01,
9770442,27/9/2021,12:39:24 PM,-5.51E+01,1.17E+01,3.92E+03,2.29E+01,
9770443,27/9/2021,12:39:24 PM,-5.11E+01,1.44E+01,3.92E+03,2.29E+01,
9770444,27/9/2021,12:39:24 PM,-4.59E+01,1.61E+01,3.91E+03,2.29E+01,
9770445,27/9/2021,12:39:24 PM,-4.01E+01,1.75E+01,3.92E+03,2.28E+01,
9770446,27/9/2021,12:39:25 PM,-3.42E+01,2.00E+01,3.92E+03,2.28E+01,
9770447,27/9/2021,12:39:25 PM,-2.60E+01,2.18E+01,3.92E+03,2.28E+01,
9770448,27/9/2021,12:39:25 PM,-2.05E+01,2.47E+01,3.92E+03,2.28E+01,
9770449,27/9/2021,12:39:25 PM,-1.29E+01,2.66E+01,3.92E+03,2.28E+01,
9770450,27/9/2021,12:39:25 PM,-5.91E+00,2.89E+01,3.92E+03,2.29E+01,
9770451,27/9/2021,12:39:25 PM,6.30E-01,3.02E+01,3.92E+03,2.29E+01,
9770452,27/9/2021,12:39:25 PM,9.85E+00,3.04E+01,3.92E+03,2.28E+01,
9770453,27/9/2021,12:39:25 PM,1.73E+01,3.13E+01,3.93E+03,2.28E+01,
9770454,27/9/2021,12:39:25 PM,2.42E+01,3.13E+01,3.92E+03,2.28E+01,
9770455,27/9/2021,12:39:25 PM,3.11E+01,3.10E+01,3.93E+03,2.28E+01,
9770456,27/9/2021,12:39:26 PM,3.58E+01,2.92E+01,3.92E+03,2.27E+01,
9770457,27/9/2021,12:39:26 PM,4.13E+01,2.70E+01,3.93E+03,2.27E+01,
9770458,27/9/2021,12:39:26 PM,4.49E+01,2.40E+01,3.92E+03,2.27E+01,
9770459,27/9/2021,12:39:26 PM,4.52E+01,2.24E+01,3.93E+03,2.27E+01,
9770460,27/9/2021,12:39:26 PM,4.64E+01,1.96E+01,3.93E+03,2.27E+01,
9770461,27/9/2021,12:39:26 PM,4.46E+01,1.69E+01,3.92E+03,2.27E+01,
9770462,27/9/2021,12:39:26 PM,4.37E+01,1.55E+01,3.93E+03,2.27E+01,
9770463,27/9/2021,12:39:26 PM,4.13E+01,1.08E+01,3.92E+03,2.26E+01,
9770464,27/9/2021,12:39:26 PM,3.64E+01,8.70E+00,3.93E+03,2.26E+01,
9770465,27/9/2021,12:39:26 PM,3.24E+01,3.88E+00,3.92E+03,2.27E+01,
9770466,27/9/2021,12:39:27 PM,2.72E+01,1.35E+00,3.92E+03,2.27E+01,
9770467,27/9/2021,12:39:27 PM,2.14E+01,1.30E-01,3.92E+03,2.27E+01,
9770468,27/9/2021,12:39:27 PM,1.62E+01,-3.07E+00,3.91E+03,2.27E+01,
9770469,27/9/2021,12:39:27 PM,1.23E+01,-3.90E+00,3.92E+03,2.27E+01,
9770470,27/9/2021,12:39:27 PM,6.49E+00,-5.87E+00,3.91E+03,2.26E+01,
9770471,27/9/2021,12:39:27 PM,1.04E+00,-6.48E+00,3.92E+03,2.27E+01,
9770472,27/9/2021,12:39:27 PM,-4.21E+00,-6.89E+00,3.91E+03,2.27E+01,
9770473,27/9/2021,12:39:27 PM,-8.98E+00,-7.53E+00,3.92E+03,2.27E+01,
9770474,27/9/2021,12:39:27 PM,-1.28E+01,-7.37E+00,3.92E+03,2.27E+01,
9770475,27/9/2021,12:39:27 PM,-1.80E+01,-7.57E+00,3.91E+03,2.27E+01,
9770476,27/9/2021,12:39:28 PM,-2.24E+01,-6.12E+00,3.92E+03,2.28E+01,
9770477,27/9/2021,12:39:28 PM,-2.73E+01,-3.34E+00,3.91E+03,2.28E+01,
9770478,27/9/2021,12:39:28 PM,-3.19E+01,-1.35E+00,3.92E+03,2.28E+01,
9770479,27/9/2021,12:39:28 PM,-3.51E+01,-1.55E-01,3.91E+03,2.28E+01,
9770480,27/9/2021,12:39:28 PM,-3.80E+01,-2.61E-01,3.91E+03,2.28E+01,
9770481,27/9/2021,12:39:28 PM,-3.99E+01,2.10E+00,3.91E+03,2.28E+01,
9770482,27/9/2021,12:39:28 PM,-4.21E+01,4.40E+00,3.91E+03,2.29E+01,
9770483,27/9/2021,12:39:28 PM,-4.45E+01,5.69E+00,3.91E+03,2.29E+01,
9770484,27/9/2021,12:39:28 PM,-4.35E+01,6.85E+00,3.92E+03,2.29E+01,
9770485,27/9/2021,12:39:28 PM,-4.21E+01,7.06E+00,3.91E+03,2.29E+01,
9770486,27/9/2021,12:39:29 PM,-4.03E+01,9.57E+00,3.92E+03,2.29E+01,
9770487,27/9/2021,12:39:29 PM,-3.91E+01,1.14E+01,3.92E+03,2.29E+01,
9770488,27/9/2021,12:39:29 PM,-3.89E+01,1.25E+01,3.92E+03,2.28E+01,
9770489,27/9/2021,12:39:29 PM,-3.52E+01,1.26E+01,3.92E+03,2.29E+01,
9770490,27/9/2021,12:39:29 PM,-3.21E+01,1.16E+01,3.91E+03,2.28E+01,
9770491,27/9/2021,12:39:29 PM,-2.87E+01,1.24E+01,3.92E+03,2.28E+01,
9770492,27/9/2021,12:39:29 PM,-2.67E+01,1.20E+01,3.92E+03,2.29E+01,
9770493,27/9/2021,12:39:29 PM,-2.47E+01,1.14E+01,3.91E+03,2.29E+01,
9770494,27/9/2021,12:39:29 PM,-2.06E+01,1.02E+01,3.92E+03,2.29E+01,
9770495,27/9/2021,12:39:29 PM,-1.59E+01,8.26E+00,3.91E+03,2.29E+01,
9770496,27/9/2021,12:39:30 PM,-1.01E+01,7.59E+00,3.92E+03,2.29E+01,
9770497,27/9/2021,12:39:30 PM,-7.12E+00,7.25E+00,3.91E+03,2.29E+01,
9770498,27/9/2021,12:39:30 PM,-4.65E+00,8.54E+00,3.92E+03,2.29E+01,
9770499,27/9/2021,12:39:30 PM,-5.75E-01,9.48E+00,3.92E+03,2.28E+01,
9770500,27/9/2021,12:39:30 PM,3.14E+00,1.04E+01,3.92E+03,2.28E+01,
9770501,27/9/2021,12:39:30 PM,8.84E+00,1.14E+01,3.92E+03,2.28E+01,
9770502,27/9/2021,12:39:30 PM,1.30E+01,1.18E+01,3.92E+03,2.28E+01,
9770503,27/9/2021,12:39:30 PM,1.49E+01,1.34E+01,3.92E+03,2.28E+01,
9770504,27/9/2021,12:39:30 PM,1.85E+01,1.46E+01,3.92E+03,2.27E+01,
9770505,27/9/2021,12:39:30 PM,2.05E+01,1.62E+01,3.92E+03,2.27E+01,
9770506,27/9/2021,12:39:31 PM,2.40E+01,1.71E+01,3.92E+03,2.27E+01,
9770507,27/9/2021,12:39:31 PM,2.59E+01,1.72E+01,3.92E+03,2.27E+01,
9770508,27/9/2021,12:39:31 PM,2.52E+01,1.82E+01,3.92E+03,2.27E+01,
9770509,27/9/2021,12:39:31 PM,2.65E+01,1.82E+01,3.92E+03,2.27E+01,
9770510,27/9/2021,12:39:31 PM,2.55E+01,1.70E+01,3.92E+03,2.27E+01,
9770511,27/9/2021,12:39:31 PM,2.55E+01,1.57E+01,3.92E+03,2.27E+01,
9770512,27/9/2021,12:39:31 PM,2.40E+01,1.43E+01,3.92E+03,2.27E+01,
9770513,27/9/2021,12:39:31 PM,2.16E+01,1.44E+01,3.92E+03,2.27E+01,
9770514,27/9/2021,12:39:31 PM,1.85E+01,1.43E+01,3.92E+03,2.27E+01,
