TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 13:39
,,,,,,,
,,,,,,,
Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar,
,,,mm/s^2,mm/s^2,mm/s^2,Meters,
9810191,27/9/2021,1:45:39 PM,5.55E+00,2.62E+01,3.91E+03,0.00E+00,
9810192,27/9/2021,1:45:39 PM,7.60E+00,2.15E+01,3.91E+03,0.00E+00,
9810193,27/9/2021,1:45:39 PM,8.19E+00,1.89E+01,3.91E+03,0.00E+00,
9810194,27/9/2021,1:45:39 PM,6.55E+00,1.88E+01,3.91E+03,0.00E+00,
9810195,27/9/2021,1:45:39 PM,3.51E+00,1.99E+01,3.92E+03,0.00E+00,
9810196,27/9/2021,1:45:40 PM,4.15E+00,1.68E+01,3.91E+03,0.00E+00,
9810197,27/9/2021,1:45:40 PM,7.85E+00,1.14E+01,3.91E+03,0.00E+00,
9810198,27/9/2021,1:45:40 PM,9.50E+00,8.66E+00,3.91E+03,0.00E+00,
9810199,27/9/2021,1:45:40 PM,9.26E+00,8.46E+00,3.91E+03,0.00E+00,
9810200,27/9/2021,1:45:40 PM,7.40E+00,8.67E+00,3.92E+03,0.00E+00,
9810201,27/9/2021,1:45:40 PM,5.90E+00,6.08E+00,3.91E+03,0.00E+00,
9810202,27/9/2021,1:45:40 PM,5.41E+00,1.96E+00,3.91E+03,0.00E+00,
9810203,27/9/2021,1:45:40 PM,4.21E+00,-2.59E+00,3.91E+03,0.00E+00,
9810204,27/9/2021,1:45:40 PM,1.17E+00,-4.25E+00,3.91E+03,0.00E+00,
9810205,27/9/2021,1:45:40 PM,-3.61E+00,-2.58E+00,3.91E+03,0.00E+00,
9810206,27/9/2021,1:45:41 PM,-7.85E+00,-2.64E+00,3.91E+03,0.00E+00,
9810207,27/9/2021,1:45:41 PM,-8.57E+00,-6.34E+00,3.90E+03,0.00E+00,
9810208,27/9/2021,1:45:41 PM,-8.04E+00,-9.92E+00,3.90E+03,0.00E+00,
9810209,27/9/2021,1:45:41 PM,-8.90E+00,-9.46E+00,3.90E+03,0.00E+00,
9810210,27/9/2021,1:45:41 PM,-1.10E+01,-6.79E+00,3.91E+03,0.00E+00,
9810211,27/9/2021,1:45:41 PM,-1.25E+01,-4.55E+00,3.91E+03,0.00E+00,
9810212,27/9/2021,1:45:41 PM,-1.25E+01,-3.30E+00,3.91E+03,0.00E+00,
9810213,27/9/2021,1:45:41 PM,-1.08E+01,-2.52E+00,3.91E+03,0.00E+00,
9810214,27/9/2021,1:45:41 PM,-9.12E+00,-1.26E+00,3.91E+03,0.00E+00,
9810215,27/9/2021,1:45:41 PM,-9.29E+00,2.29E+00,3.91E+03,0.00E+00,
9810216,27/9/2021,1:45:42 PM,-1.16E+01,7.12E+00,3.91E+03,0.00E+00,
9810217,27/9/2021,1:45:42 PM,-1.18E+01,8.70E+00,3.91E+03,0.00E+00,
9810218,27/9/2021,1:45:42 PM,-8.54E+00,7.10E+00,3.91E+03,0.00E+00,
9810219,27/9/2021,1:45:42 PM,-7.21E+00,7.04E+00,3.91E+03,0.00E+00,
9810220,27/9/2021,1:45:42 PM,-8.85E+00,1.11E+01,3.91E+03,0.00E+00,
9810221,27/9/2021,1:45:42 PM,-1.03E+01,1.63E+01,3.91E+03,0.00E+00,
9810222,27/9/2021,1:45:42 PM,-8.76E+00,1.75E+01,3.91E+03,0.00E+00,
9810223,27/9/2021,1:45:42 PM,-7.40E+00,1.83E+01,3.91E+03,0.00E+00,
9810224,27/9/2021,1:45:42 PM,-7.05E+00,1.95E+01,3.91E+03,0.00E+00,
9810225,27/9/2021,1:45:42 PM,-5.24E+00,2.12E+01,3.91E+03,0.00E+00,
9810226,27/9/2021,1:45:43 PM,-4.07E+00,2.77E+01,3.92E+03,0.00E+00,
9810227,27/9/2021,1:45:43 PM,-1.51E+00,3.31E+01,3.92E+03,0.00E+00,
9810228,27/9/2021,1:45:43 PM,2.73E+00,3.42E+01,3.91E+03,0.00E+00,
9810229,27/9/2021,1:45:43 PM,6.73E+00,3.31E+01,3.91E+03,0.00E+00,
9810230,27/9/2021,1:45:43 PM,1.03E+01,3.63E+01,3.91E+03,0.00E+00,
9810231,27/9/2021,1:45:43 PM,1.25E+01,4.30E+01,3.92E+03,0.00E+00,
9810232,27/9/2021,1:45:43 PM,1.48E+01,4.67E+01,3.92E+03,0.00E+00,
9810233,27/9/2021,1:45:43 PM,1.83E+01,4.69E+01,3.92E+03,0.00E+00,
9810234,27/9/2021,1:45:43 PM,2.26E+01,4.42E+01,3.92E+03,0.00E+00,
9810235,27/9/2021,1:45:43 PM,2.49E+01,4.36E+01,3.92E+03,0.00E+00,
9810236,27/9/2021,1:45:44 PM,2.61E+01,4.49E+01,3.93E+03,0.00E+00,
9810237,27/9/2021,1:45:44 PM,2.71E+01,4.35E+01,3.92E+03,0.00E+00,
9810238,27/9/2021,1:45:44 PM,2.96E+01,3.92E+01,3.92E+03,0.00E+00,
9810239,27/9/2021,1:45:44 PM,3.07E+01,3.21E+01,3.91E+03,0.00E+00,
9810240,27/9/2021,1:45:44 PM,3.02E+01,2.72E+01,3.91E+03,0.00E+00,
9810241,27/9/2021,1:45:44 PM,3.18E+01,2.62E+01,3.92E+03,0.00E+00,
9810242,27/9/2021,1:45:44 PM,3.06E+01,2.45E+01,3.92E+03,0.00E+00,
9810243,27/9/2021,1:45:44 PM,2.79E+01,1.97E+01,3.92E+03,0.00E+00,
9810244,27/9/2021,1:45:44 PM,2.55E+01,1.24E+01,3.91E+03,0.00E+00,
9810245,27/9/2021,1:45:44 PM,2.37E+01,8.62E+00,3.91E+03,0.00E+00,
9810246,27/9/2021,1:45:45 PM,2.26E+01,7.59E+00,3.91E+03,0.00E+00,
9810247,27/9/2021,1:45:45 PM,1.79E+01,7.60E+00,3.91E+03,0.00E+00,
9810248,27/9/2021,1:45:45 PM,1.46E+01,5.37E+00,3.91E+03,0.00E+00,
9810249,27/9/2021,1:45:45 PM,1.43E+01,4.24E-01,3.91E+03,0.00E+00,
9810250,27/9/2021,1:45:45 PM,1.02E+01,-2.58E+00,3.91E+03,0.00E+00,
9810251,27/9/2021,1:45:45 PM,5.93E+00,-2.25E+00,3.91E+03,0.00E+00,
9810252,27/9/2021,1:45:45 PM,4.09E+00,-3.63E+00,3.91E+03,0.00E+00,
9810253,27/9/2021,1:45:45 PM,1.56E+00,-5.23E+00,3.91E+03,0.00E+00,
9810254,27/9/2021,1:45:45 PM,-2.44E+00,-7.89E+00,3.91E+03,0.00E+00,
9810255,27/9/2021,1:45:45 PM,-6.12E+00,-9.60E+00,3.90E+03,0.00E+00,
9810256,27/9/2021,1:45:46 PM,-8.64E+00,-7.72E+00,3.91E+03,0.00E+00,
9810257,27/9/2021,1:45:46 PM,-1.26E+01,-3.76E+00,3.91E+03,0.00E+00,
9810258,27/9/2021,1:45:46 PM,-1.91E+01,7.66E-01,3.91E+03,0.00E+00,
9810259,27/9/2021,1:45:46 PM,-2.36E+01,3.09E+00,3.91E+03,0.00E+00,
9810260,27/9/2021,1:45:46 PM,-2.87E+01,4.80E+00,3.90E+03,0.00E+00,
9810261,27/9/2021,1:45:46 PM,-3.11E+01,8.66E+00,3.91E+03,0.00E+00,
9810262,27/9/2021,1:45:46 PM,-3.29E+01,1.45E+01,3.91E+03,0.00E+00,
9810263,27/9/2021,1:45:46 PM,-3.42E+01,1.78E+01,3.91E+03,0.00E+00,
9810264,27/9/2021,1:45:46 PM,-3.25E+01,1.93E+01,3.91E+03,0.00E+00,
9810265,27/9/2021,1:45:46 PM,-3.14E+01,2.00E+01,3.91E+03,0.00E+00,
9810266,27/9/2021,1:45:47 PM,-2.94E+01,2.19E+01,3.91E+03,0.00E+00,
9810267,27/9/2021,1:45:47 PM,-2.43E+01,2.57E+01,3.91E+03,0.00E+00,
9810268,27/9/2021,1:45:47 PM,-2.13E+01,2.87E+01,3.92E+03,0.00E+00,
9810269,27/9/2021,1:45:47 PM,-1.67E+01,2.81E+01,3.91E+03,0.00E+00,
9810270,27/9/2021,1:45:47 PM,-1.19E+01,2.72E+01,3.91E+03,0.00E+00,
9810271,27/9/2021,1:45:47 PM,-7.72E+00,2.81E+01,3.91E+03,0.00E+00,
9810272,27/9/2021,1:45:47 PM,-2.98E+00,2.91E+01,3.92E+03,0.00E+00,
9810273,27/9/2021,1:45:47 PM,7.95E-01,2.94E+01,3.92E+03,0.00E+00,
9810274,27/9/2021,1:45:47 PM,3.94E+00,2.95E+01,3.92E+03,0.00E+00,
9810275,27/9/2021,1:45:47 PM,6.31E+00,2.79E+01,3.91E+03,0.00E+00,
9810276,27/9/2021,1:45:48 PM,9.21E+00,2.72E+01,3.91E+03,0.00E+00,
9810277,27/9/2021,1:45:48 PM,1.32E+01,2.82E+01,3.92E+03,0.00E+00,
9810278,27/9/2021,1:45:48 PM,1.63E+01,2.77E+01,3.92E+03,0.00E+00,
9810279,27/9/2021,1:45:48 PM,2.09E+01,2.53E+01,3.92E+03,0.00E+00,
9810280,27/9/2021,1:45:48 PM,2.55E+01,2.30E+01,3.92E+03,0.00E+00,
9810281,27/9/2021,1:45:48 PM,2.82E+01,2.04E+01,3.91E+03,0.00E+00,
9810282,27/9/2021,1:45:48 PM,3.26E+01,1.79E+01,3.92E+03,0.00E+00,
9810283,27/9/2021,1:45:48 PM,3.58E+01,1.64E+01,3.92E+03,0.00E+00,
9810284,27/9/2021,1:45:48 PM,3.83E+01,1.38E+01,3.92E+03,0.00E+00,
9810285,27/9/2021,1:45:48 PM,4.12E+01,1.03E+01,3.92E+03,0.00E+00,
9810286,27/9/2021,1:45:49 PM,4.11E+01,6.84E+00,3.91E+03,0.00E+00,
9810287,27/9/2021,1:45:49 PM,3.96E+01,5.17E+00,3.91E+03,0.00E+00,
9810288,27/9/2021,1:45:49 PM,3.71E+01,5.50E+00,3.92E+03,0.00E+00,
9810289,27/9/2021,1:45:49 PM,3.32E+01,5.27E+00,3.91E+03,0.00E+00,
9810290,27/9/2021,1:45:49 PM,3.04E+01,3.35E+00,3.91E+03,0.00E+00,
9810291,27/9/2021,1:45:49 PM,2.53E+01,2.29E+00,3.91E+03,0.00E+00,
9810292,27/9/2021,1:45:49 PM,1.94E+01,2.61E+00,3.91E+03,0.00E+00,
9810293,27/9/2021,1:45:49 PM,1.43E+01,4.10E+00,3.91E+03,0.00E+00,
9810294,27/9/2021,1:45:49 PM,9.44E+00,6.00E+00,3.91E+03,0.00E+00,
9810295,27/9/2021,1:45:49 PM,2.97E+00,9.47E+00,3.91E+03,0.00E+00,
9810296,27/9/2021,1:45:50 PM,-3.54E+00,1.11E+01,3.91E+03,0.00E+00,
9810297,27/9/2021,1:45:50 PM,-8.62E+00,1.26E+01,3.91E+03,0.00E+00,
9810298,27/9/2021,1:45:50 PM,-1.17E+01,1.52E+01,3.91E+03,0.00E+00,
9810299,27/9/2021,1:45:50 PM,-1.45E+01,1.84E+01,3.91E+03,0.00E+00,
9810300,27/9/2021,1:45:50 PM,-1.84E+01,2.11E+01,3.91E+03,0.00E+00,
9810301,27/9/2021,1:45:50 PM,-2.15E+01,2.18E+01,3.91E+03,0.00E+00,
9810302,27/9/2021,1:45:50 PM,-2.46E+01,2.28E+01,3.91E+03,0.00E+00,
9810303,27/9/2021,1:45:50 PM,-2.64E+01,2.55E+01,3.91E+03,0.00E+00,
9810304,27/9/2021,1:45:50 PM,-2.70E+01,2.66E+01,3.91E+03,0.00E+00,
9810305,27/9/2021,1:45:50 PM,-2.76E+01,2.75E+01,3.91E+03,0.00E+00,
9810306,27/9/2021,1:45:51 PM,-2.82E+01,2.84E+01,3.91E+03,0.00E+00,
9810307,27/9/2021,1:45:51 PM,-2.89E+01,2.94E+01,3.91E+03,0.00E+00,
9810308,27/9/2021,1:45:51 PM,-2.71E+01,2.97E+01,3.91E+03,0.00E+00,
9810309,27/9/2021,1:45:51 PM,-2.35E+01,2.99E+01,3.91E+03,0.00E+00,
9810310,27/9/2021,1:45:51 PM,-2.29E+01,3.00E+01,3.91E+03,0.00E+00,
9810311,27/9/2021,1:45:51 PM,-2.14E+01,2.76E+01,3.91E+03,0.00E+00,
9810312,27/9/2021,1:45:51 PM,-1.65E+01,2.34E+01,3.91E+03,0.00E+00,
9810313,27/9/2021,1:45:51 PM,-9.90E+00,2.04E+01,3.91E+03,0.00E+00,
9810314,27/9/2021,1:45:51 PM,-2.79E+00,1.78E+01,3.91E+03,0.00E+00,
9810315,27/9/2021,1:45:51 PM,1.87E+00,1.53E+01,3.91E+03,0.00E+00,
9810316,27/9/2021,1:45:52 PM,6.75E+00,1.26E+01,3.91E+03,0.00E+00,
9810317,27/9/2021,1:45:52 PM,1.32E+01,1.11E+01,3.91E+03,0.00E+00,
9810318,27/9/2021,1:45:52 PM,1.75E+01,1.12E+01,3.91E+03,0.00E+00,
9810319,27/9/2021,1:45:52 PM,2.22E+01,1.14E+01,3.91E+03,0.00E+00,
9810320,27/9/2021,1:45:52 PM,2.64E+01,1.01E+01,3.91E+03,0.00E+00,
9810321,27/9/2021,1:45:52 PM,2.97E+01,1.02E+01,3.92E+03,0.00E+00,
9810322,27/9/2021,1:45:52 PM,3.20E+01,1.06E+01,3.91E+03,0.00E+00,
9810323,27/9/2021,1:45:52 PM,3.44E+01,1.00E+01,3.92E+03,0.00E+00,
9810324,27/9/2021,1:45:52 PM,3.73E+01,9.09E+00,3.92E+03,0.00E+00,
9810325,27/9/2021,1:45:52 PM,3.82E+01,8.04E+00,3.91E+03,0.00E+00,
9810326,27/9/2021,1:45:53 PM,3.74E+01,8.06E+00,3.91E+03,0.00E+00,
9810327,27/9/2021,1:45:53 PM,3.62E+01,6.98E+00,3.91E+03,0.00E+00,
9810328,27/9/2021,1:45:53 PM,3.43E+01,7.52E+00,3.91E+03,0.00E+00,
9810329,27/9/2021,1:45:53 PM,3.21E+01,8.87E+00,3.91E+03,0.00E+00,
9810330,27/9/2021,1:45:53 PM,2.90E+01,1.03E+01,3.91E+03,0.00E+00,
9810331,27/9/2021,1:45:53 PM,2.46E+01,1.31E+01,3.92E+03,0.00E+00,
9810332,27/9/2021,1:45:53 PM,1.95E+01,1.54E+01,3.91E+03,0.00E+00,
9810333,27/9/2021,1:45:53 PM,1.32E+01,1.78E+01,3.91E+03,0.00E+00,
9810334,27/9/2021,1:45:53 PM,8.10E+00,2.05E+01,3.92E+03,0.00E+00,
9810335,27/9/2021,1:45:53 PM,3.40E+00,2.22E+01,3.91E+03,0.00E+00,
9810336,27/9/2021,1:45:54 PM,2.89E-01,2.24E+01,3.91E+03,0.00E+00,
9810337,27/9/2021,1:45:54 PM,-3.34E+00,2.21E+01,3.91E+03,0.00E+00,
9810338,27/9/2021,1:45:54 PM,-6.38E+00,2.22E+01,3.91E+03,0.00E+00,
9810339,27/9/2021,1:45:54 PM,-9.41E+00,2.22E+01,3.91E+03,0.00E+00,
9810340,27/9/2021,1:45:54 PM,-1.01E+01,2.05E+01,3.91E+03,0.00E+00,
9810341,27/9/2021,1:45:54 PM,-1.11E+01,1.81E+01,3.91E+03,0.00E+00,
9810342,27/9/2021,1:45:54 PM,-1.41E+01,1.75E+01,3.91E+03,0.00E+00,
9810343,27/9/2021,1:45:54 PM,-1.77E+01,1.72E+01,3.91E+03,0.00E+00,
9810344,27/9/2021,1:45:54 PM,-2.05E+01,1.63E+01,3.91E+03,0.00E+00,
9810345,27/9/2021,1:45:54 PM,-2.34E+01,1.68E+01,3.91E+03,0.00E+00,
9810346,27/9/2021,1:45:55 PM,-2.62E+01,1.80E+01,3.91E+03,0.00E+00,
9810347,27/9/2021,1:45:55 PM,-3.02E+01,1.97E+01,3.91E+03,0.00E+00,
9810348,27/9/2021,1:45:55 PM,-3.20E+01,2.15E+01,3.91E+03,0.00E+00,
9810349,27/9/2021,1:45:55 PM,-3.32E+01,2.35E+01,3.91E+03,0.00E+00,
9810350,27/9/2021,1:45:55 PM,-3.23E+01,2.36E+01,3.91E+03,0.00E+00,
9810351,27/9/2021,1:45:55 PM,-2.77E+01,2.12E+01,3.91E+03,0.00E+00,
9810352,27/9/2021,1:45:55 PM,-2.29E+01,1.93E+01,3.91E+03,0.00E+00,
9810353,27/9/2021,1:45:55 PM,-1.72E+01,1.78E+01,3.91E+03,0.00E+00,
9810354,27/9/2021,1:45:55 PM,-9.53E+00,1.59E+01,3.91E+03,0.00E+00,
9810355,27/9/2021,1:45:55 PM,-3.45E+00,1.39E+01,3.91E+03,0.00E+00,
9810356,27/9/2021,1:45:56 PM,2.79E+00,1.12E+01,3.91E+03,0.00E+00,
9810357,27/9/2021,1:45:56 PM,8.11E+00,9.24E+00,3.91E+03,0.00E+00,
9810358,27/9/2021,1:45:56 PM,1.15E+01,8.78E+00,3.91E+03,0.00E+00,
9810359,27/9/2021,1:45:56 PM,1.48E+01,8.72E+00,3.91E+03,0.00E+00,
9810360,27/9/2021,1:45:56 PM,1.81E+01,8.57E+00,3.91E+03,0.00E+00,
9810361,27/9/2021,1:45:56 PM,1.89E+01,8.82E+00,3.91E+03,0.00E+00,
9810362,27/9/2021,1:45:56 PM,1.88E+01,1.00E+01,3.91E+03,0.00E+00,
9810363,27/9/2021,1:45:56 PM,2.03E+01,1.10E+01,3.91E+03,0.00E+00,
9810364,27/9/2021,1:45:56 PM,2.24E+01,1.21E+01,3.91E+03,0.00E+00,
9810365,27/9/2021,1:45:56 PM,2.57E+01,1.28E+01,3.91E+03,0.00E+00,
9810366,27/9/2021,1:45:57 PM,2.85E+01,1.22E+01,3.91E+03,0.00E+00,
9810367,27/9/2021,1:45:57 PM,3.16E+01,1.15E+01,3.91E+03,0.00E+00,
9810368,27/9/2021,1:45:57 PM,3.54E+01,1.02E+01,3.91E+03,0.00E+00,
9810369,27/9/2021,1:45:57 PM,3.82E+01,1.23E+01,3.92E+03,0.00E+00,
9810370,27/9/2021,1:45:57 PM,3.89E+01,1.46E+01,3.92E+03,0.00E+00,
9810371,27/9/2021,1:45:57 PM,3.83E+01,1.54E+01,3.91E+03,0.00E+00,
9810372,27/9/2021,1:45:57 PM,3.42E+01,1.82E+01,3.92E+03,0.00E+00,
9810373,27/9/2021,1:45:57 PM,2.84E+01,2.11E+01,3.91E+03,0.00E+00,
9810374,27/9/2021,1:45:57 PM,2.31E+01,2.45E+01,3.92E+03,0.00E+00,
9810375,27/9/2021,1:45:57 PM,1.78E+01,2.89E+01,3.92E+03,0.00E+00,
9810376,27/9/2021,1:45:58 PM,1.07E+01,3.09E+01,3.92E+03,0.00E+00,
9810377,27/9/2021,1:45:58 PM,5.16E+00,3.27E+01,3.92E+03,0.00E+00,
9810378,27/9/2021,1:45:58 PM,-5.12E-02,3.46E+01,3.91E+03,0.00E+00,
9810379,27/9/2021,1:45:58 PM,-3.84E+00,3.70E+01,3.92E+03,0.00E+00,
9810380,27/9/2021,1:45:58 PM,-5.50E+00,3.87E+01,3.92E+03,0.00E+00,
9810381,27/9/2021,1:45:58 PM,-7.79E+00,3.67E+01,3.92E+03,0.00E+00,
9810382,27/9/2021,1:45:58 PM,-1.00E+01,3.32E+01,3.91E+03,0.00E+00,
9810383,27/9/2021,1:45:58 PM,-1.06E+01,2.92E+01,3.91E+03,0.00E+00,
9810384,27/9/2021,1:45:58 PM,-1.22E+01,2.69E+01,3.91E+03,0.00E+00,
9810385,27/9/2021,1:45:58 PM,-1.37E+01,2.52E+01,3.91E+03,0.00E+00,
9810386,27/9/2021,1:45:59 PM,-1.46E+01,2.11E+01,3.91E+03,0.00E+00,
9810387,27/9/2021,1:45:59 PM,-1.61E+01,1.72E+01,3.91E+03,0.00E+00,
9810388,27/9/2021,1:45:59 PM,-1.73E+01,1.32E+01,3.91E+03,0.00E+00,
9810389,27/9/2021,1:45:59 PM,-1.93E+01,1.14E+01,3.91E+03,0.00E+00,
9810390,27/9/2021,1:45:59 PM,-1.96E+01,9.08E+00,3.91E+03,0.00E+00,
9810391,27/9/2021,1:45:59 PM,-1.87E+01,6.10E+00,3.91E+03,0.00E+00,
9810392,27/9/2021,1:45:59 PM,-1.68E+01,2.30E+00,3.91E+03,0.00E+00,
9810393,27/9/2021,1:45:59 PM,-1.28E+01,-2.47E+00,3.91E+03,0.00E+00,
9810394,27/9/2021,1:45:59 PM,-9.21E+00,-6.41E+00,3.91E+03,0.00E+00,
9810395,27/9/2021,1:45:59 PM,-5.93E+00,-8.63E+00,3.91E+03,0.00E+00,
9810396,27/9/2021,1:46:00 PM,-2.78E+00,-9.87E+00,3.91E+03,0.00E+00,
9810397,27/9/2021,1:46:00 PM,1.26E+00,-1.11E+01,3.91E+03,0.00E+00,
9810398,27/9/2021,1:46:00 PM,4.43E+00,-1.23E+01,3.91E+03,0.00E+00,
9810399,27/9/2021,1:46:00 PM,6.25E+00,-1.11E+01,3.91E+03,0.00E+00,
9810400,27/9/2021,1:46:00 PM,6.33E+00,-7.16E+00,3.91E+03,0.00E+00,
9810401,27/9/2021,1:46:00 PM,6.16E+00,-3.61E+00,3.91E+03,0.00E+00,
9810402,27/9/2021,1:46:00 PM,7.19E+00,-1.56E+00,3.91E+03,0.00E+00,
9810403,27/9/2021,1:46:00 PM,6.54E+00,3.37E-01,3.91E+03,0.00E+00,
9810404,27/9/2021,1:46:00 PM,5.06E+00,3.24E+00,3.91E+03,0.00E+00,
9810405,27/9/2021,1:46:00 PM,4.87E+00,7.26E+00,3.91E+03,0.00E+00,
9810406,27/9/2021,1:46:01 PM,3.65E+00,1.26E+01,3.91E+03,0.00E+00,
9810407,27/9/2021,1:46:01 PM,3.16E+00,1.79E+01,3.92E+03,0.00E+00,
9810408,27/9/2021,1:46:01 PM,2.51E+00,2.16E+01,3.91E+03,0.00E+00,
9810409,27/9/2021,1:46:01 PM,1.48E+00,2.39E+01,3.91E+03,0.00E+00,
9810410,27/9/2021,1:46:01 PM,1.50E+00,2.84E+01,3.91E+03,0.00E+00,
9810411,27/9/2021,1:46:01 PM,2.01E+00,3.39E+01,3.92E+03,0.00E+00,
9810412,27/9/2021,1:46:01 PM,1.74E+00,3.70E+01,3.92E+03,0.00E+00,
9810413,27/9/2021,1:46:01 PM,4.28E+00,3.74E+01,3.92E+03,0.00E+00,
9810414,27/9/2021,1:46:01 PM,4.78E+00,3.83E+01,3.91E+03,0.00E+00,
9810415,27/9/2021,1:46:01 PM,4.58E+00,4.03E+01,3.92E+03,0.00E+00,
9810416,27/9/2021,1:46:02 PM,5.47E+00,4.27E+01,3.92E+03,0.00E+00,
9810417,27/9/2021,1:46:02 PM,6.35E+00,4.51E+01,3.92E+03,0.00E+00,
9810418,27/9/2021,1:46:02 PM,6.41E+00,4.54E+01,3.92E+03,0.00E+00,
9810419,27/9/2021,1:46:02 PM,8.75E+00,4.39E+01,3.92E+03,0.00E+00,
9810420,27/9/2021,1:46:02 PM,9.24E+00,4.21E+01,3.92E+03,0.00E+00,
9810421,27/9/2021,1:46:02 PM,1.05E+01,4.09E+01,3.92E+03,0.00E+00,
9810422,27/9/2021,1:46:02 PM,1.32E+01,3.98E+01,3.92E+03,0.00E+00,
9810423,27/9/2021,1:46:02 PM,1.51E+01,3.74E+01,3.92E+03,0.00E+00,
9810424,27/9/2021,1:46:02 PM,1.62E+01,3.23E+01,3.91E+03,0.00E+00,
9810425,27/9/2021,1:46:02 PM,1.84E+01,2.83E+01,3.91E+03,0.00E+00,
9810426,27/9/2021,1:46:03 PM,1.95E+01,2.72E+01,3.92E+03,0.00E+00,
9810427,27/9/2021,1:46:03 PM,2.03E+01,2.47E+01,3.92E+03,0.00E+00,
9810428,27/9/2021,1:46:03 PM,2.29E+01,2.11E+01,3.92E+03,0.00E+00,
9810429,27/9/2021,1:46:03 PM,2.62E+01,1.73E+01,3.92E+03,0.00E+00,
9810430,27/9/2021,1:46:03 PM,2.76E+01,1.25E+01,3.91E+03,0.00E+00,
9810431,27/9/2021,1:46:03 PM,2.87E+01,8.54E+00,3.91E+03,0.00E+00,
9810432,27/9/2021,1:46:03 PM,2.92E+01,5.02E+00,3.91E+03,0.00E+00,
9810433,27/9/2021,1:46:03 PM,2.84E+01,8.56E-01,3.91E+03,0.00E+00,
9810434,27/9/2021,1:46:03 PM,2.81E+01,-2.56E+00,3.91E+03,0.00E+00,
9810435,27/9/2021,1:46:03 PM,2.62E+01,-6.19E+00,3.91E+03,0.00E+00,
9810436,27/9/2021,1:46:04 PM,2.25E+01,-8.89E+00,3.91E+03,0.00E+00,
9810437,27/9/2021,1:46:04 PM,1.66E+01,-9.70E+00,3.91E+03,0.00E+00,
9810438,27/9/2021,1:46:04 PM,9.36E+00,-1.04E+01,3.91E+03,0.00E+00,
9810439,27/9/2021,1:46:04 PM,4.78E+00,-1.19E+01,3.91E+03,0.00E+00,
9810440,27/9/2021,1:46:04 PM,-1.38E+00,-1.31E+01,3.91E+03,0.00E+00,
9810441,27/9/2021,1:46:04 PM,-8.33E+00,-1.27E+01,3.91E+03,0.00E+00,
9810442,27/9/2021,1:46:04 PM,-1.43E+01,-1.05E+01,3.90E+03,0.00E+00,
9810443,27/9/2021,1:46:04 PM,-2.12E+01,-7.43E+00,3.91E+03,0.00E+00,
9810444,27/9/2021,1:46:04 PM,-2.58E+01,-4.54E+00,3.91E+03,0.00E+00,
9810445,27/9/2021,1:46:04 PM,-2.89E+01,-2.68E+00,3.90E+03,0.00E+00,
9810446,27/9/2021,1:46:05 PM,-3.33E+01,1.35E+00,3.91E+03,0.00E+00,
9810447,27/9/2021,1:46:05 PM,-3.58E+01,6.17E+00,3.91E+03,0.00E+00,
9810448,27/9/2021,1:46:05 PM,-3.71E+01,1.08E+01,3.91E+03,0.00E+00,
9810449,27/9/2021,1:46:05 PM,-3.84E+01,1.66E+01,3.91E+03,0.00E+00,
9810450,27/9/2021,1:46:05 PM,-3.97E+01,2.03E+01,3.91E+03,0.00E+00,
9810451,27/9/2021,1:46:05 PM,-3.83E+01,2.37E+01,3.91E+03,0.00E+00,
9810452,27/9/2021,1:46:05 PM,-3.68E+01,2.79E+01,3.91E+03,0.00E+00,
9810453,27/9/2021,1:46:05 PM,-3.53E+01,3.30E+01,3.91E+03,0.00E+00,
9810454,27/9/2021,1:46:05 PM,-3.30E+01,3.61E+01,3.91E+03,0.00E+00,
9810455,27/9/2021,1:46:05 PM,-2.99E+01,3.71E+01,3.91E+03,0.00E+00,
9810456,27/9/2021,1:46:06 PM,-2.48E+01,3.74E+01,3.91E+03,0.00E+00,
9810457,27/9/2021,1:46:06 PM,-1.89E+01,3.76E+01,3.91E+03,0.00E+00,
9810458,27/9/2021,1:46:06 PM,-1.27E+01,3.88E+01,3.91E+03,0.00E+00,
9810459,27/9/2021,1:46:06 PM,-5.41E+00,3.90E+01,3.92E+03,0.00E+00,
9810460,27/9/2021,1:46:06 PM,1.99E+00,3.73E+01,3.92E+03,0.00E+00,
9810461,27/9/2021,1:46:06 PM,1.01E+01,3.43E+01,3.91E+03,0.00E+00,
9810462,27/9/2021,1:46:06 PM,1.83E+01,3.18E+01,3.92E+03,0.00E+00,
9810463,27/9/2021,1:46:06 PM,2.68E+01,2.98E+01,3.92E+03,0.00E+00,
9810464,27/9/2021,1:46:06 PM,3.37E+01,2.77E+01,3.92E+03,0.00E+00,
9810465,27/9/2021,1:46:06 PM,3.92E+01,2.54E+01,3.92E+03,0.00E+00,
9810466,27/9/2021,1:46:07 PM,4.25E+01,2.19E+01,3.92E+03,0.00E+00,
9810467,27/9/2021,1:46:07 PM,4.59E+01,1.77E+01,3.92E+03,0.00E+00,
9810468,27/9/2021,1:46:07 PM,5.02E+01,1.49E+01,3.92E+03,0.00E+00,
9810469,27/9/2021,1:46:07 PM,5.25E+01,1.35E+01,3.92E+03,0.00E+00,
